timeStamp,robotRealCenCoords,robotHeading
0.0,"(215.6889505982399, 2255.142924308777)",64.16610287465807
0.0,"(215.21898329257965, 2254.9817575216293)",64.30404537513564
0.0,"(214.90301048755646, 2254.6840710639954)",64.35852979414484
0.0,"(215.08092188835144, 2254.8600047826767)",64.28357529819311
0.0,"(215.15750867128372, 2254.9767274856567)",64.29568522359155
0.0,"(214.7988246679306, 2254.519374728203)",64.43538308268582
0.0,"(214.87728136777878, 2254.5836811065674)",64.41202383572438
0.0,"(214.89740455150604, 2254.770630955696)",64.34920658592777
0.0,"(215.2013864517212, 2254.886613726616)",64.27744178831844
0.0,"(214.7793671488762, 2254.3131337165833)",64.52037112652829
0.0,"(215.3974876999855, 2255.1313145160675)",64.23689778540525
0.0,"(214.6530830860138, 2254.4955010414124)",64.39201138145624
0.0,"(214.66544598340988, 2254.455587863922)",64.4748137647643
0.0,"(214.99721401929855, 2254.6295355558395)",64.37922526732997
0.0,"(215.29849261045456, 2254.9724662303925)",64.28424465673179
0.0,"(214.58190774917603, 2254.477721095085)",64.48537323722114
0.0,"(215.15637838840485, 2254.851790904999)",64.31392865886465
0.0,"(214.7242243885994, 2254.629652738571)",64.47189044379954
0.0,"(213.46820545196533, 2253.8432734012604)",64.7429465010115
0.0,"(215.05581903457642, 2254.801800608635)",64.38421130542409
0.0,"(214.4197762608528, 2254.320707798004)",64.5352404483514
0.0,"(216.1186584830284, 2255.3706295490265)",64.07870377403859
0.0,"(214.40614277124405, 2254.3532514572144)",64.5621650540596
0.0,"(213.54754161834717, 2253.762266397476)",64.72029076353456
0.0,"(214.7811300754547, 2254.6045211553574)",64.39701107992869
0.0,"(215.4650599360466, 2254.9003311395645)",64.28186092071145
0.0,"(214.85609704256058, 2254.6773183345795)",64.36324945486132
0.0,"(214.47281497716904, 2254.477103471756)",64.47464301003505
0.0,"(214.72056233882904, 2254.5869488716125)",64.41211945837276
0.0,"(216.69962632656097, 2255.6800615787506)",63.917729875679726
0.0,"(214.08999663591385, 2254.0800939798355)",64.68835279897559
0.0,"(214.85414737462997, 2254.6515790224075)",64.38425911674828
0.0,"(214.13168042898178, 2254.208572745323)",64.5205760322034
0.0,"(214.27686548233032, 2254.3583493232727)",64.53537022194564
0.0,"(215.1459560394287, 2254.9462965726852)",64.30930462079655
0.0,"(216.55201464891434, 2255.675887107849)",63.93608942416872
0.0,"(214.80169939994812, 2254.5844535827637)",64.49958686088394
0.0,"(215.37215411663055, 2255.0524607896805)",64.21422838754998
0.0,"(215.2590587735176, 2254.9700407981873)",64.26090590033785
0.0,"(215.8275573849678, 2255.314779996872)",64.11662498431049
0.0,"(215.19894862174988, 2254.9541935920715)",64.33353813197176
0.0,"(215.1206772327423, 2254.9216428995132)",64.30484450726854
0.0,"(215.19400119781494, 2254.9073934555054)",64.28447688316356
0.0,"(214.86369448900223, 2254.704136967659)",64.36511409650473
0.0,"(215.4269179701805, 2254.9295078516006)",64.26259978725201
0.0,"(215.8633165359497, 2255.225680232048)",64.13021023056965
0.0,"(214.9709797501564, 2254.6988694667816)",64.325512659697
0.0,"(215.2857562303543, 2254.9785717725754)",64.27334367481645
0.0,"(214.89182651042938, 2254.6637164354324)",64.41468077931151
0.0,"(214.5889557003975, 2254.484801054001)",64.48507270889766
0.0,"(214.17291992902756, 2254.2542432546616)",64.57900830055284
0.0,"(214.8295356631279, 2254.5524710416794)",64.4505802535891
0.0,"(215.345565199852, 2254.889771461487)",64.26824152350645
0.0,"(215.8229120373726, 2255.2529982328415)",64.06435354659239
0.0,"(214.8076689839363, 2254.617906808853)",64.3853246262588
0.0,"(215.19758373498917, 2254.8842482566833)",64.26342624014158
0.0,"(215.4892857670784, 2255.1108154058456)",64.19493310314469
0.0,"(214.87621122598648, 2254.782693386078)",64.33145492427491
0.0,"(215.39781308174133, 2254.960531115532)",64.25905491907277
0.0,"(215.6794308423996, 2255.0719779729843)",64.21025321745303
0.0,"(215.11563503742218, 2254.840094447136)",64.30684575269535
0.0,"(213.83998274803162, 2253.9929180145264)",64.69101657275189
0.0,"(214.9745232462883, 2254.6058037281036)",64.36277134161942
0.0,"(215.6212455034256, 2255.0799849033356)",64.19513117863062
0.0,"(216.01268589496613, 2255.305629968643)",64.1060313609078
0.0,"(215.52060401439667, 2255.0715992450714)",64.2504830316644
0.0,"(214.36436259746552, 2254.3690071105957)",64.51126648436467
0.0,"(215.27195250988007, 2255.0421847105026)",64.23767642697064
0.0,"(215.25783985853195, 2254.899037003517)",64.23788133264573
0.0,"(215.07353365421295, 2254.782657980919)",64.32086813106139
0.0,"(215.03265696763992, 2254.7817101478577)",64.33038258457522
0.0,"(216.25006687641144, 2255.440557718277)",64.04041373355149
0.0,"(215.1422551870346, 2254.6838982105255)",64.4295364407563
0.0,"(214.6271521449089, 2254.464861392975)",64.49739437016036
0.0,"(215.13554960489273, 2254.8963479995728)",64.24509401240927
0.0,"(215.1352515220642, 2254.9213638305664)",64.31162688511436
0.04334590001963079,"(215.8295823931694, 2255.152800321579)",64.12815434362948
0.17366069997660816,"(215.60137778520584, 2254.950944662094)",64.28518039264807
0.2876999999862164,"(214.7674416899681, 2254.7122794389725)",64.39279002302162
0.40381340007297695,"(214.77353411912918, 2254.6245589256287)",64.4280064783822
0.5110045000910759,"(214.08466017246246, 2254.1197179555893)",64.61798135995694
0.6324328000191599,"(215.41233903169632, 2254.9791160821915)",64.24033337055776
0.7670283000916243,"(215.57868713140488, 2255.080373644829)",64.21280087801344
0.8872175000142306,"(215.55673480033875, 2255.1212108135223)",64.23680216275687
1.0046834000386298,"(214.25094962120056, 2254.2890323400497)",64.552097355223
1.158789400011301,"(214.2238348722458, 2254.2997542619705)",64.58080464030456
1.2859139000065625,"(215.52902150154114, 2255.1062066555023)",64.19139506515462
1.390668599982746,"(216.660360455513, 2255.6986058950424)",63.92318719682657
1.5145902000367641,"(215.6479360461235, 2255.138182282448)",64.19002219713146
1.6228994000703096,"(214.81852996349335, 2254.6743973493576)",64.41810270408568
1.7399300000397488,"(214.58820962905884, 2254.475131034851)",64.45703478235477
1.8595528000732884,"(214.56614178419113, 2254.4967226982117)",64.50799482375223
1.9770131000550464,"(215.32965791225433, 2254.962860107422)",64.25974476817895
2.0874352999962866,"(215.75504583120346, 2255.185090661049)",64.11513600307143
2.2002606000751257,"(216.0103324651718, 2255.334177136421)",64.10984943665385
2.319976200000383,"(215.60420048236847, 2255.1579587459564)",64.17671015843909
2.4298009000485763,"(214.94846618175507, 2254.77458524704)",64.40864972227439
2.5432637999765575,"(215.2259920835495, 2254.988721847534)",64.21562174614066
2.6529523000353947,"(215.74815499782562, 2255.263080716133)",64.17035808251099
2.760007700067945,"(215.2189586162567, 2254.839290738106)",64.3328687734331
2.873073700000532,"(214.31804060935974, 2254.2944625616074)",64.57563418710286
2.977709300001152,"(215.33097505569458, 2255.004935145378)",64.27964110923119
3.0880036000162363,"(214.42284071445465, 2254.3303203582764)",64.54417433578578
3.1952321000862867,"(215.0185627937317, 2254.733565211296)",64.36488187007295
3.3005978000583127,"(215.82441025972366, 2255.170368552208)",64.19907219778172
3.4244500000495464,"(215.2145293354988, 2254.955222606659)",64.29124560063104
3.5415388999972492,"(214.34438061714172, 2254.4016630649567)",64.53716656169735
