timeStamp,robotRealCenCoords,robotHeading
0.0,"(694.0964222811162, 2379.544976711273)",89.00289050830469
0.0,"(694.5190905183554, 2379.8331694602966)",89.02844224598971
0.0,"(695.7923997044563, 2379.800749182701)",88.41806922100068
0.0,"(695.6954244375229, 2379.778823852539)",88.56697417509614
0.0,"(695.5007517747581, 2379.7538917064667)",88.63534436868795
0.0,"(695.0669728554785, 2379.5774335861206)",88.59893263022262
0.0,"(695.910847440362, 2379.7662683725357)",88.39228525688388
0.0,"(695.3635257780552, 2379.6097226142883)",88.59272398826708
0.0,"(695.3116010688245, 2379.9461303949356)",88.62876689651723
0.0,"(695.3863137550652, 2379.825087070465)",88.64470855804005
0.0,"(695.1314453147352, 2379.8223083019257)",88.67738418302939
0.0,"(695.8525305390358, 2379.8457984924316)",88.51105541636123
0.0,"(694.4335723631084, 2379.6514523029327)",88.93960197545535
0.0,"(696.064271517098, 2379.855276107788)",88.50913613320446
0.0,"(695.6308585517108, 2379.885612845421)",88.53933922971426
0.0,"(695.6556629315019, 2379.67267036438)",88.46351729973794
0.0,"(694.7877590321004, 2379.853204369545)",88.8255446465053
0.0,"(695.2701882384717, 2379.834490418434)",88.6833264476073
0.0,"(695.9531568028033, 2379.7133909463882)",88.42974884448141
0.0,"(695.1245350316167, 2379.6485604047775)",88.62272217910177
0.0,"(694.881509244442, 2379.661058783531)",88.79036917227974
0.0,"(695.497278355062, 2379.675808906555)",88.56157149546266
0.0,"(695.2530613839626, 2379.662807583809)",88.59430859215452
0.0,"(695.2067144662142, 2379.605222582817)",88.6352897271746
0.0,"(695.3053059317172, 2379.6841373443604)",88.68308739098634
0.0,"(695.4583849571645, 2379.8452075719833)",88.68365429668746
0.0,"(695.636862333864, 2379.8206481933594)",88.62027014118974
0.0,"(695.4838984906673, 2379.829695224762)",88.68240437206934
0.0,"(695.1034659445286, 2379.6863222122192)",88.68893403291588
0.0,"(694.9142077565193, 2379.6914942264557)",88.75112973549801
0.0,"(696.6582404971123, 2379.911142230034)",88.32621000685319
0.0,"(695.4293960034847, 2379.64417052269)",88.54986455122526
0.0,"(695.3428002856672, 2379.7298089265823)",88.61224466891498
0.0,"(695.4063681140542, 2379.7760779857635)",88.67269867325876
0.0,"(695.399098791182, 2379.75606405735)",88.64135493515757
0.0,"(695.9948927611113, 2379.9669736623764)",88.51287907686964
0.0,"(695.8560157977045, 2379.9440833330154)",88.62692274544133
0.0,"(695.5502097345889, 2379.6539660692215)",88.4900867356093
0.0,"(695.308945350349, 2380.0377534627914)",88.6992681091301
0.0,"(695.1782196909189, 2379.794408559799)",88.73414305503219
0.0,"(694.5936663672328, 2379.6991358995438)",89.00514447073078
0.0,"(695.7586140483618, 2379.9949276447296)",88.64856078473193
0.0,"(695.5138799920678, 2379.8534364700317)",88.54416134326829
0.0,"(695.8244026340544, 2379.723844051361)",88.38458080350011
0.0,"(695.6422841772437, 2380.030196070671)",88.62495565096037
0.0,"(694.7087481766939, 2379.880444049835)",88.96144492042104
0.0,"(696.0073306187987, 2380.013509631157)",88.4708870738524
0.0,"(694.8817858025432, 2379.5351680517197)",88.69804550526868
0.0,"(695.0113501101732, 2379.847400188446)",88.76447592513622
0.0,"(695.1461836285889, 2379.8410544395447)",88.86789181935939
0.0,"(696.0405683070421, 2380.0751823186874)",88.42993325958899
0.0,"(696.0998625457287, 2379.847864627838)",88.52542613437494
0.0,"(695.6153230927885, 2379.8572828769684)",88.6708886731287
0.0,"(695.6035124063492, 2379.883811712265)",88.61843282030301
0.0,"(695.8333422280848, 2380.051879763603)",88.57905677973788
0.0,"(695.6861792095006, 2379.858402490616)",88.62691591525217
0.0,"(695.5760887004435, 2379.8397653102875)",88.57586025120632
0.0,"(695.3010301366448, 2379.723455429077)",88.63170387786035
0.0,"(695.1358746141195, 2379.925126552582)",88.87320570653365
0.0,"(694.9891387708485, 2379.8365794420242)",88.92054574767101
0.0,"(695.3844175264239, 2379.9513951539993)",88.63264644396581
0.0,"(695.5067711472511, 2379.7756320238113)",88.60208817761917
0.0,"(695.1198858134449, 2379.5686509609222)",88.6069990836324
0.0,"(696.1162897981703, 2379.9446692466736)",88.51382847316427
0.0,"(695.5053036920726, 2379.840165257454)",88.85320691264386
0.0,"(694.9181622378528, 2379.8653980493546)",88.78097766217097
0.0,"(695.4591232202947, 2379.6138467788696)",88.53976953163198
0.0,"(695.1775080449879, 2379.6285734176636)",88.68172135315234
0.0,"(694.5394137986004, 2379.724207878113)",89.04564749250896
0.0,"(696.3070746324956, 2379.9652885198593)",88.46211028076893
0.0,"(695.3839433863759, 2380.078975200653)",88.67643478673476
0.0,"(696.4467132650316, 2379.9461501836777)",88.40216854061289
0.0,"(695.7873766683042, 2379.6682130098343)",88.45418726133171
0.08724590006750077,"(694.7717599160969, 2379.521422147751)",88.75287826392554
0.19533710007090122,"(695.6334144175053, 2379.918612241745)",88.6703217674276
0.3197360000340268,"(695.3879244849086, 2379.696331858635)",88.68312837212137
0.44168559997342527,"(695.8788872212172, 2379.882284641266)",88.63574051965982
0.6079462000634521,"(695.7170519866049, 2379.9098674058914)",88.68982195750799
0.7209276000503451,"(695.4554683305323, 2379.8719811439514)",88.65890169113533
0.819757099961862,"(695.4674408212304, 2379.732175350189)",88.61846697124886
0.9392627000343055,"(695.2566119544208, 2379.652367949486)",88.69221252371749
1.078373200027272,"(694.7438170574605, 2379.674130678177)",88.84326898740149
1.2069215000374243,"(695.6055868826807, 2379.9016523361206)",88.5988233471959
1.3325035000452772,"(695.5175346843898, 2379.803943157196)",88.4742133759782
1.4582520000403747,"(694.6103033982217, 2379.6973869800568)",88.86246181896922
