timeStamp,robotRealCenCoords,robotHeading
0.0,"(215.03142166137695, 2258.033702850342)",60.581885975613005
0.0,"(214.94015884399414, 2257.974328994751)",60.700505870928616
0.0,"(214.69487380981445, 2257.761447906494)",60.734458741292755
0.0,"(215.16907501220703, 2258.4247856140137)",60.35275361952659
0.0,"(214.687762260437, 2257.8478450775146)",60.66302179276359
0.0,"(214.6487693786621, 2257.8972969055176)",60.59376367457966
0.0,"(215.013409614563, 2258.236011505127)",60.441108946629875
0.0,"(214.6628360748291, 2257.8009128570557)",60.76314553580681
0.0,"(214.87244510650635, 2258.108196258545)",60.504889253099456
0.0,"(215.4078369140625, 2258.747173309326)",60.11457809297907
0.0,"(215.3406219482422, 2258.4824962615967)",60.31082308821188
0.0,"(214.97534847259521, 2258.157880783081)",60.66232511346825
0.0,"(214.91959190368652, 2258.171281814575)",60.521158763702424
0.0,"(214.69128322601318, 2258.4151096343994)",60.29776376651882
0.0,"(215.08721542358398, 2258.292459487915)",60.39661709437641
0.0,"(214.78819942474365, 2257.8513164520264)",60.739991194520464
0.0,"(214.8241481781006, 2258.1308097839355)",60.63822137588727
0.0,"(214.78667831420898, 2258.3962535858154)",60.418897171449
0.0,"(214.76172733306885, 2258.606128692627)",60.377369621295315
0.0,"(214.8373680114746, 2258.2752933502197)",60.51723823511884
0.0,"(215.28905582427979, 2258.670207977295)",60.23433179969691
0.0,"(214.75379180908203, 2258.223415374756)",60.504725328559374
0.0,"(214.84856986999512, 2258.5059757232666)",60.36627056389405
0.0,"(214.6630735397339, 2258.2588424682617)",60.4404873994154
0.0,"(214.89425468444824, 2258.1585788726807)",60.55528921898498
0.0,"(215.25124835968018, 2258.654884338379)",60.27746444430554
0.0,"(214.7436065673828, 2258.0112018585205)",60.566436087710436
0.0,"(215.09865856170654, 2258.320602416992)",60.43729770107301
0.0,"(214.81577587127686, 2258.4514751434326)",60.38665184837736
0.0,"(214.75876331329346, 2257.8820934295654)",60.65619843378275
0.0,"(215.32334899902344, 2258.295928955078)",60.53740778373788
0.0,"(214.97358417510986, 2258.052183151245)",60.53871234986936
0.0,"(214.63915061950684, 2257.765739440918)",60.735783797991736
0.0,"(214.76335525512695, 2257.895082473755)",60.69489828562004
0.0,"(214.9275999069214, 2258.0630779266357)",60.64722356521335
0.0,"(214.69494438171387, 2258.115245819092)",60.55964687967545
0.0,"(214.95834636688232, 2258.0081005096436)",60.55500235103984
0.0,"(214.89287662506104, 2258.048776626587)",60.616480883759124
0.0,"(214.6685972213745, 2257.923496246338)",60.67750179380402
0.0,"(214.83538436889648, 2258.0142307281494)",60.60624243019328
0.0,"(214.88808631896973, 2258.057767868042)",60.564168464906
0.0,"(214.76459503173828, 2258.027238845825)",60.5896314101318
0.0,"(215.225980758667, 2258.440528869629)",60.3383555807562
0.0,"(214.7284173965454, 2258.1529846191406)",60.49876940360312
0.0,"(214.63537883758545, 2257.8208351135254)",60.72261519327195
0.0,"(214.8341464996338, 2257.8948516845703)",60.63670507389153
0.0,"(214.69080448150635, 2258.22003364563)",60.47327913762064
0.0,"(214.7815170288086, 2258.079013824463)",60.61151533623252
0.0,"(215.1112985610962, 2258.159475326538)",60.5279752924941
0.0,"(214.8646821975708, 2258.2478523254395)",60.40523679310897
0.0,"(214.6370449066162, 2257.934413909912)",60.61833869521337
0.0,"(214.98153686523438, 2258.089912414551)",60.543595935125914
0.0,"(214.82673931121826, 2257.871410369873)",60.70381851267607
