timeStamp,robotRealCenCoords,robotHeading
0.0,"(719.2343132309616, -282.23256838321686)",-91.57524220256904
0.0,"(718.985085900873, -282.13192772865295)",-91.5729950703321
0.0,"(719.4383312352002, -282.17371737957)",-91.46873223265186
0.0,"(719.6318421252072, -282.1965606212616)",-91.41418634194014
0.0,"(719.8502200506628, -282.0684560537338)",-91.3595311682017
0.0,"(718.7859641686082, -282.0053687095642)",-91.61540371488871
0.0,"(719.3614789396524, -282.001384973526)",-91.487057630195
0.0,"(718.4039483517408, -282.3449697494507)",-91.76857070702624
0.0,"(719.0168259702623, -282.2223138809204)",-91.59948254393342
0.0,"(719.8565534166992, -282.0616465806961)",-91.36629988566918
0.0,"(719.672675292939, -282.23349487781525)",-91.44201936280794
0.0,"(719.4014377966523, -282.1325385570526)",-91.52073046280317
0.0,"(718.4648004472256, -282.3501887321472)",-91.75112640388603
0.0,"(719.7393320538104, -282.051895737648)",-91.40629064325961
0.0,"(718.6171704977751, -282.3947983980179)",-91.75078489442754
0.0,"(719.7159210629761, -281.9566271305084)",-91.39568335947857
0.0,"(720.4071670398116, -281.7886949777603)",-91.21263428972223
0.0,"(719.0289301723242, -282.4493873119354)",-91.6625320201618
0.0,"(719.9357644245028, -281.87806355953217)",-91.3019048621743
0.0,"(718.8171985000372, -282.19516468048096)",-91.67223088878322
0.0,"(719.2292835451663, -282.31435775756836)",-91.5466442005142
0.0,"(718.7471827790141, -282.29200398921967)",-91.672463115215
0.0,"(719.2528141252697, -282.3208338022232)",-91.57633503283624
0.0,"(719.1508088558912, -282.0302611589432)",-91.50782140527184
0.0,"(718.779442422092, -282.3374836444855)",-91.6779545873077
0.0,"(719.3618282303214, -282.2645523548126)",-91.5109974432359
0.0,"(719.5458844862878, -282.2790033817291)",-91.48700298868164
0.0,"(719.4456749856472, -282.1078054904938)",-91.4420261929971
0.0,"(719.5129453651607, -282.104061126709)",-91.4112561907862
0.0,"(719.0340760573745, -282.1638174057007)",-91.65133734011215
0.0,"(719.3348426520824, -282.21213591098785)",-91.50114148026357
0.0,"(718.4616321101785, -282.51138484477997)",-91.78263406652731
0.0,"(719.8299935348332, -281.9618436098099)",-91.34421788408252
0.0,"(718.4032012932003, -282.30910086631775)",-91.73165353456233
0.0,"(719.5594582408667, -282.1276339292526)",-91.51683042478709
0.0,"(719.108259152621, -282.17411267757416)",-91.56206676766008
0.0,"(720.7095983251929, -281.7868890762329)",-91.16424922964185
0.0,"(720.1251390352845, -281.92271184921265)",-91.2876229366198
0.0,"(718.9735473804176, -282.11096596717834)",-91.60826616720605
0.0,"(718.5796584486961, -282.24971783161163)",-91.66279839753943
0.0,"(719.2086383663118, -282.22509002685547)",-91.54266903041724
0.0,"(719.8274501152337, -282.09896552562714)",-91.40860607738824
0.0,"(719.2312755696476, -282.1119968891144)",-91.49653793276298
0.0,"(719.307617854327, -282.3152183294296)",-91.554068616142
0.0,"(719.2477867715061, -282.19666659832)",-91.50224797090911
0.0,"(719.7005953863263, -282.1072745323181)",-91.39045826476351
0.0,"(718.5672016516328, -282.34027206897736)",-91.75185040393806
0.0,"(718.8555125780404, -282.3079935312271)",-91.61542420545622
0.0,"(719.7499677315354, -282.1787648200989)",-91.38476188699572
0.0,"(718.4192820340395, -282.3518509864807)",-91.79980516210071
0.0,"(718.3822925463319, -282.38667583465576)",-91.81398463481766
0.0,"(718.3969286493957, -282.12797939777374)",-91.74728100738332
0.0,"(719.4035516344011, -282.2877448797226)",-91.54598850235388
0.0,"(718.4973037391901, -282.384819149971)",-91.75081904537339
0.0,"(719.9037041030824, -282.0224995613098)",-91.36657309323598
0.0,"(719.720599565655, -282.1969166994095)",-91.41221924745918
0.0,"(719.1345362178981, -282.17741787433624)",-91.6590008123609
0.0,"(719.8368036337197, -282.07025957107544)",-91.40278675621539
