timeStamp,robotRealCenCoords,robotHeading
0.0,"(705.0640082061291, 2389.7702380418777)",92.21017658781342
0.0,"(705.7570713609457, 2389.9360439777374)",92.11695133583191
0.0,"(704.4546803683043, 2389.646969795227)",92.44490969901925
0.0,"(704.9624470025301, 2389.8933399915695)",92.2466224772246
0.0,"(705.255068436265, 2389.6359479427338)",92.21700677698344
0.0,"(704.8809177204967, 2389.7896350622177)",92.28905161234873
0.0,"(704.6323902010918, 2389.803397297859)",92.38596516648204
0.0,"(705.284990310669, 2389.9077664613724)",92.14763937577278
0.0,"(704.7403644770384, 2389.787236571312)",92.31416621792687
0.0,"(705.2127439379692, 2389.781960248947)",92.28990538599498
0.0,"(704.7828265950084, 2389.741903424263)",92.26127323299428
0.0,"(704.9729669764638, 2389.740827679634)",92.23351534420736
0.0,"(705.9043118357658, 2390.022589325905)",92.09793608918261
0.0,"(704.5652590021491, 2389.7456768751144)",92.29894855645608
0.0,"(704.1046673581004, 2389.7286442518234)",92.44418569896723
0.0,"(705.3905238807201, 2389.838315010071)",92.2306125138101
0.0,"(705.1131327748299, 2389.848201274872)",92.18116877440838
0.0,"(705.3846693262458, 2389.9333757162094)",92.16163443338215
0.0,"(704.5465211644769, 2389.8643695116043)",92.39514494072654
0.0,"(705.6149484440684, 2389.9414138793945)",92.15259126292105
0.0,"(705.2147411257029, 2389.833865880966)",92.17993934035778
0.0,"(705.0547167733312, 2389.789078950882)",92.26004379894368
0.0,"(704.3591796979308, 2389.7707570791245)",92.39916792214768
0.0,"(704.5909423679113, 2389.8383880853653)",92.45741577538955
0.0,"(703.8636008128524, 2389.7021930217743)",92.51290423220672
0.0,"(705.0120137035847, 2389.794327020645)",92.19750658690305
0.0,"(706.3568239584565, 2389.9741735458374)",91.92452441634515
0.0,"(705.0012750029564, 2389.792202234268)",92.27315093196094
0.0,"(705.2670998573303, 2389.7751630544662)",92.07140763444627
0.0,"(705.4705367982388, 2389.856215596199)",92.13671107310077
0.0,"(704.4007616043091, 2389.780120253563)",92.44702022747279
0.0,"(705.7856238335371, 2390.1809701919556)",92.02132185726258
0.0,"(704.4132505580783, 2389.8008127212524)",92.36413588189468
0.0,"(705.8399828225374, 2389.9187800884247)",92.07922137085677
0.0,"(705.2615187093616, 2389.987737298012)",92.17338235875457
0.0,"(704.3126842901111, 2389.857449412346)",92.46838505919659
0.0,"(705.70612988621, 2389.8538477420807)",91.99118706264447
0.0,"(706.1368362531066, 2389.928948879242)",91.99999117648463
0.0,"(704.5852238684893, 2389.7391620874405)",92.24569357149748
0.0,"(704.6498901695013, 2389.7668110132217)",92.28981659353578
0.0,"(704.5890171974897, 2389.8383115530014)",92.32767633210516
0.0,"(705.8695535436273, 2389.92991232872)",92.01882200802635
0.0,"(704.6652530133724, 2389.812302708626)",92.28542478189945
0.0,"(704.8863868266344, 2389.7583869695663)",92.23502481601393
0.0,"(705.7586717456579, 2389.8731392621994)",92.04977642534485
0.0,"(705.6078291460872, 2389.908448934555)",92.14373250756753
0.0,"(705.0320290774107, 2389.7385803461075)",92.23310553285715
0.0,"(704.9939854219556, 2389.636337041855)",92.1885180579553
0.0,"(705.1088183894753, 2389.8974974155426)",92.22440387185456
0.0,"(704.7618066519499, 2389.6893923282623)",92.31947327491197
0.0,"(704.7398342713714, 2389.9148470163345)",92.31366078392828
0.0,"(704.552510753274, 2389.747328400612)",92.3298756530179
0.0,"(705.3653829470277, 2389.8510386943817)",92.13270858224713
0.10723630001302809,"(705.9691046029329, 2389.88527905941)",91.9982426480571
0.2810655999928713,"(705.3729804679751, 2389.8726083040237)",92.20380402131781
0.4533266000216827,"(705.7598305493593, 2389.8871381282806)",92.00332430879959
0.6170526000205427,"(705.3854600712657, 2389.778171300888)",92.15685330096314
0.7839419000083581,"(705.1346200555563, 2389.776636362076)",92.19316258659092
0.9450288999942131,"(704.8500460013747, 2389.796616911888)",92.2343008159619
1.1110286000184715,"(704.9563220143318, 2389.834815144539)",92.24536572241733
1.2767278000246733,"(705.5871536582708, 2389.8585274219513)",92.0796243520178
1.4278118000365794,"(705.0882038846612, 2389.8009753227234)",92.19260251107897
1.616393300006166,"(704.2861965298653, 2389.6400606632233)",92.39392916705428
1.7801305000321008,"(705.2372751832008, 2389.8425854444504)",92.19869503981863
1.936366000038106,"(704.2271183654666, 2389.749071598053)",92.42012977271044
2.107195299991872,"(704.8600600138307, 2389.6686617136)",92.24779726976185
2.281271999992896,"(705.9565510749817, 2389.9386332035065)",91.99753913857259
2.451095400028862,"(705.8929351270199, 2390.1386519670486)",92.03766649994641
2.636430400016252,"(704.9701192975044, 2389.719738960266)",92.19659817174343
2.8146671000286005,"(705.0608220621943, 2389.8012676239014)",92.24802949619364
2.9865156000014395,"(705.403441555798, 2390.058182477951)",92.13714820520765
3.15080790000502,"(706.0608038008213, 2389.9525916576385)",92.04125917944984
3.330314500024542,"(705.4747878760099, 2389.9439200162888)",92.08830552245288
3.476804100035224,"(704.9702197164297, 2389.867804169655)",92.2808827061014
3.6655618000077084,"(704.7476807385683, 2389.6909341812134)",92.26676470508698
3.8309638000209816,"(704.3325532525778, 2389.795052409172)",92.39364229910913
3.9829288000473753,"(704.7656210660934, 2389.9544483423233)",92.30078587734282
4.152598100015894,"(704.6984317153692, 2390.00099670887)",92.33161052106708
4.322632700030226,"(704.8675575256348, 2389.67386841774)",92.29369614098434
4.4926167000085115,"(706.4606229141355, 2390.0807015895844)",91.87911048855374
4.64452730002813,"(704.5989484712481, 2389.651050925255)",92.2862785555457
4.823018399998546,"(704.7004778981209, 2389.6591578722)",92.27991964942842
5.00380830001086,"(705.1194143295288, 2389.9040647745132)",92.20700054984937
5.1881642999942414,"(705.5179599151015, 2389.933741092682)",92.09249925860327
5.34172300004866,"(705.0180090367794, 2389.8628994226456)",92.19204243556705
5.5032011000439525,"(705.194839976728, 2389.786344766617)",92.21868017333009
5.661397500021849,"(704.5320791900158, 2389.680456995964)",92.38188754354755
5.829926000034902,"(705.5951532796025, 2389.7497429847717)",92.01325540385278
5.989069700008258,"(704.6097630783916, 2389.7730820178986)",92.33225938903823
6.1611784000415355,"(705.2999010533094, 2389.992112517357)",92.18894835987302
6.323222300037742,"(704.689095556736, 2389.749493956566)",92.34109765382422
6.482315400033258,"(705.2815135195851, 2389.98364341259)",92.16848511311967
6.661875000048894,"(705.3269793465734, 2389.8815118074417)",92.15199020627408
6.815205299993977,"(705.0394762158394, 2389.827616214752)",92.24280440147858
