timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,"(218.29453617334366, -170.1337674856186)",-68.13459304659722
0.0,"(217.97557193040848, -170.11624431610107)",-68.23630822371705
0.0,"(217.54918974637985, -169.72439563274384)",-68.34784521286336
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(217.82484829425812, -170.0086613893509)",-68.18492471059105
0.0,"(218.18955612182617, -170.14670729637146)",-68.20385116478114
0.0,"(217.62291532754898, -170.29263305664062)",-68.33162351358457
0.0,[nan nan]
0.0,[nan nan]
0.0,"(218.26377165317535, -170.0402226448059)",-68.14676444369817
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(218.00204437971115, -170.16403877735138)",-68.19631063593745
0.0,"(217.58203476667404, -170.09166073799133)",-68.21831750544324
0.0,[nan nan]
0.0,"(217.59210848808289, -170.0292673110962)",-68.29665977522328
0.0,"(218.03407561779022, -170.04927480220795)",-68.21079746716705
0.0,"(217.5489342212677, -169.86586201190948)",-68.32710875854319
0.0,"(218.22237503528595, -170.16601395606995)",-68.1638194260557
0.0,[nan nan]
0.0,"(217.5551369190216, -170.0143848657608)",-68.3343965703876
0.0,[nan nan]
0.0,"(217.808748960495, -170.13549327850342)",-68.27701615117033
0.0,[nan nan]
0.0,[nan nan]
0.0,"(217.7637779712677, -170.0049397945404)",-68.26264543315662
0.0,"(218.21178168058395, -170.31173264980316)",-68.19555931512875
0.0,"(218.07311260700226, -170.21105468273163)",-68.13771444304791
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(217.5501285791397, -170.119647026062)",-68.26108131983668
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(217.30957180261612, -170.05438590049744)",-68.39700208431994
0.0,[nan nan]
0.0,"(217.95354610681534, -170.04725313186646)",-68.27541788690453
0.0,"(218.29171001911163, -170.1473959684372)",-68.15466697256788
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(218.04055869579315, -170.22568488121033)",-68.22874037411667
0.0,"(217.49098014831543, -170.20467364788055)",-68.32002585237389
0.0,"(217.16437935829163, -170.00172173976898)",-68.41536163280894
0.0,"(217.60041290521622, -170.14328479766846)",-68.28926951054133
0.0,[nan nan]
0.0,"(218.1334052681923, -170.2037192583084)",-68.23106263843448
0.0,"(217.70829731225967, -170.2718210220337)",-68.20228705146121
0.0,[nan nan]
0.0,"(217.21790409088135, -170.20475554466248)",-68.40458359429866
0.0,[nan nan]
0.0,"(217.5424942970276, -170.1184413433075)",-68.31589358792604
0.0,"(217.48624736070633, -170.02198016643524)",-68.31647415400549
0.0,[nan nan]
0.0,"(218.02019083499908, -170.15989410877228)",-68.22059878862602
0.0,[nan nan]
0.0,"(217.32003498077393, -170.0205751657486)",-68.36497532730175
0.0,"(218.19446569681168, -170.01389980316162)",-68.11078983733972
0.0,"(217.74126380681992, -170.00915837287903)",-68.29133222767067
0.0,[nan nan]
0.0,"(218.0155029296875, -170.0553228855133)",-68.26068516886482
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.01848299999255687,"(217.23401933908463, -169.91530406475067)",-68.42810676580018
0.14815789996646345,"(218.2716036438942, -170.31942343711853)",-68.06989066458969
0.2728793999995105,"(217.31685626506805, -170.1138435602188)",-68.40659166991463
0.39379649999318644,[nan nan]
0.5271792999701574,"(217.51283794641495, -169.95120787620544)",-68.31035430450916
0.6765235000057146,"(217.94102895259857, -170.1823126077652)",-68.20827712736332
0.8130454000202008,"(218.5298753976822, -170.40272080898285)",-68.10042844036882
0.9372916999855079,"(217.24938440322876, -169.98400795459747)",-68.39549261251337
1.0664885999867693,[nan nan]
1.195990999985952,[nan nan]
1.331581600010395,"(217.7707633972168, -170.19436883926392)",-68.25609528174257
1.473093800013885,[nan nan]
1.600619699980598,[nan nan]
1.7325474999961443,"(217.82728242874146, -170.08774423599243)",-68.1851159558878
1.8568638999713585,[nan nan]
1.9881022999761626,"(217.52291345596313, -170.07910215854645)",-68.33107026826181
2.116825799981598,"(217.59446758031845, -170.2035495042801)",-68.31623509738453
2.2456417999928817,[nan nan]
2.392538300016895,"(218.56673914194107, -170.2965383529663)",-68.05575217300776
2.53855359996669,"(218.416746199131, -170.33876168727875)",-68.09648059102855
2.675011200015433,[nan nan]
2.8065821999916807,"(217.46324479579926, -170.06251347064972)",-68.35582287381393
2.943846800015308,"(217.43850648403168, -169.99657583236694)",-68.35076853382812
3.0863601000164635,"(217.73696035146713, -170.26092326641083)",-68.21451309007554
3.2265614999923855,"(217.74458026885986, -170.2488250732422)",-68.28077275521383
