timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.19566970004234463,[nan nan]
0.3893472000490874,[nan nan]
0.5464551000040956,[nan nan]
0.694095200044103,[nan nan]
0.8588842000463046,[nan nan]
1.0165170000400394,[nan nan]
1.1956145000294782,[nan nan]
1.3853050000034273,[nan nan]
1.5339968000189401,[nan nan]
1.6749162000487559,[nan nan]
1.8211360000423156,[nan nan]
1.9850215000333264,[nan nan]
2.144983800011687,[nan nan]
2.330260900023859,[nan nan]
2.495207300002221,[nan nan]
2.6317885000025854,[nan nan]
2.7897483000415377,[nan nan]
2.9315890000434592,[nan nan]
3.0732325999997556,[nan nan]
3.2144023000146262,[nan nan]
3.361781100044027,[nan nan]
3.520105000003241,[nan nan]
3.648665900051128,[nan nan]
3.7844989000004716,[nan nan]
3.916374900029041,[nan nan]
4.05550040001981,[nan nan]
4.210816900013015,[nan nan]
4.3992268000147305,[nan nan]
4.5733172000036575,[nan nan]
4.729189100035001,[nan nan]
4.871473100036383,[nan nan]
5.026980400027242,[nan nan]
5.1722599000204355,[nan nan]
5.3087088000029325,[nan nan]
5.460126500052866,[nan nan]
5.651652300031856,[nan nan]
5.795979600050487,[nan nan]
5.957029000041075,[nan nan]
6.1172571000061,[nan nan]
6.290641500032507,[nan nan]
6.460840600018855,[nan nan]
6.6245564999990165,[nan nan]
6.779901300033089,[nan nan]
6.92563200002769,[nan nan]
7.06940040003974,[nan nan]
7.261245000001509,[nan nan]
7.415854100021534,[nan nan]
7.562900200020522,[nan nan]
7.727717500005383,[nan nan]
7.9106457000016235,[nan nan]
8.084708800015505,[nan nan]
8.219848000037018,[nan nan]
8.367329000029713,[nan nan]
8.545110000006389,[nan nan]
8.703765900048893,[nan nan]
8.879018600040581,[nan nan]
9.059807500045281,[nan nan]
9.198925900040194,[nan nan]
9.340058900008444,[nan nan]
9.481910300033633,[nan nan]
9.615076800051611,[nan nan]
9.748753799998667,[nan nan]
9.937101200048346,[nan nan]
10.125479700043797,[nan nan]
10.298293700034264,[nan nan]
10.432549000019208,[nan nan]
10.57497020001756,[nan nan]
10.708453700004611,[nan nan]
