timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,"(215.8296858072281, -169.2005295753479)",-68.91488751775782
0.0,[nan nan]
0.0,[nan nan]
0.0,"(215.89105433225632, -169.00465309619904)",-68.93739982126218
0.0,"(216.535087287426, -169.37093007564545)",-68.73978195800619
0.0,"(216.36724030971527, -169.14292907714844)",-68.84773992802742
0.0,[nan nan]
0.0,[nan nan]
0.0,"(216.52564191818237, -169.29484736919403)",-68.78553056506695
0.0,[nan nan]
0.0,[nan nan]
0.0,"(216.82163763046265, -169.27534019947052)",-68.67652757610271
0.0,"(217.92234683036804, -169.64958322048187)",-68.4436112952161
0.0,[nan nan]
0.0,"(215.88197028636932, -169.07411015033722)",-68.95147684114157
0.0,"(217.2595435976982, -169.3701136112213)",-68.57307070074452
0.0,"(217.11705178022385, -169.32556581497192)",-68.60433930676484
0.0,"(216.68027341365814, -169.28216540813446)",-68.73500082558719
0.0,"(216.62546962499619, -169.19364535808563)",-68.74615452450182
0.0,[nan nan]
0.0,"(216.4200341105461, -169.19071877002716)",-68.7750189039343
0.0,[nan nan]
0.0,"(216.43410170078278, -169.20077061653137)",-68.76723931846965
0.0,[nan nan]
0.0,"(216.68608969449997, -169.4373973608017)",-68.78323562150582
0.0,[nan nan]
0.0,"(216.21081012487411, -169.15891361236572)",-68.86342204236176
0.0,"(216.19875067472458, -169.31460237503052)",-68.79507916952662
0.0,[nan nan]
0.0,[nan nan]
0.0,"(217.77105224132538, -169.54659986495972)",-68.46078922097868
0.0,[nan nan]
0.0,"(216.0571858882904, -169.1746883392334)",-68.88366672306168
0.0,"(216.11067360639572, -169.27866506576538)",-68.87217151468856
0.0,"(215.974964261055, -169.11683070659637)",-68.94616978415647
0.0,"(217.4921196103096, -169.5321365594864)",-68.55286017099046
0.0,"(217.13042867183685, -169.34638738632202)",-68.60905896748132
0.0,[nan nan]
0.0,"(217.3283091187477, -169.47821426391602)",-68.56934824764687
0.0,[nan nan]
0.0,[nan nan]
0.0,"(216.9110848903656, -169.3456108570099)",-68.6561667821869
0.0,"(216.94510161876678, -169.32551527023315)",-68.66531240548555
0.0,"(216.68652093410492, -169.28043377399445)",-68.78098848926888
0.0,"(217.79941630363464, -169.6282776594162)",-68.43532627575289
0.0,"(216.64037489891052, -169.41486632823944)",-68.75527282704378
0.0,"(217.05548745393753, -169.36857402324677)",-68.67497712316111
0.030559099977836013,"(215.97466015815735, -169.03883171081543)",-68.94136816116995
0.2277417000150308,"(217.16320937871933, -169.4830355644226)",-68.61579353400296
0.44913740002084523,"(216.63065618276596, -169.45761585235596)",-68.75006139270707
0.6510466000181623,"(216.6286233663559, -169.2395316362381)",-68.75208995889056
0.8579555000178516,[nan nan]
