timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,"(-16.132539749145508, 1111.4815273284912)",-174.6279246229579
0.0,[nan nan]
0.0,[nan nan]
0.0,"(-16.14236831665039, 1111.385942697525)",-174.61233813127194
0.0,[nan nan]
0.0,"(-15.971090316772461, 1111.7596318721771)",-174.47913578207834
0.0,"(-16.102005004882812, 1111.3735959529877)",-174.64584703934003
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(-15.928136825561523, 1111.839216709137)",-174.4618827242349
0.0,"(-16.073776245117188, 1111.237102985382)",-174.67961549459656
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(-15.883174896240234, 1111.5163657665253)",-174.60086341346633
0.0,"(-16.176616668701172, 1111.676590681076)",-174.5147210676541
0.0,[nan nan]
0.0,"(-16.34465789794922, 1111.86443400383)",-174.4298354766492
0.0,"(-15.962228775024414, 1112.1579384803772)",-174.39718717241652
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(-15.952211380004883, 1111.4062955379486)",-174.65980794600353
0.0,[nan nan]
0.0,"(-16.294864654541016, 1111.7668430805206)",-174.52059503034033
0.0,"(-16.162296295166016, 1111.740221977234)",-174.55186363636065
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.08103020000271499,[nan nan]
0.21023260010406375,[nan nan]
0.3334290999919176,[nan nan]
0.45540520013310015,[nan nan]
0.5743050000164658,[nan nan]
0.6939157000742853,[nan nan]
0.8125176001340151,[nan nan]
0.9352398000191897,"(320.2219467163086, 2328.153049468994)",53.53035769535683
1.067383100045845,"(277.1734142303467, 2296.5810203552246)",54.49704802896707
1.1915895000565797,"(241.077486038208, 2274.9538536071777)",56.70976294267357
1.3143643999937922,"(227.88036727905273, 2265.556198120117)",58.435895179908364
1.4352706000208855,"(218.13703155517578, 2264.22696685791)",61.13310956238972
1.5547587999608368,"(215.49975776672363, 2264.5453720092773)",60.44657309796589
1.6747344001196325,"(219.24630546569824, 2264.544969558716)",58.14182821538263
1.7921360000036657,"(218.34594535827637, 2262.6749534606934)",59.336428301217865
1.923129600007087,"(217.00195693969727, 2261.9502696990967)",59.13087375814633
2.0511958999559283,"(216.7766227722168, 2259.516103744507)",58.00053209202258
2.17487969994545,"(216.54836654663086, 2257.8290634155273)",59.041951525341936
2.293416399974376,"(215.2472972869873, 2254.7057704925537)",59.955400534371925
2.41615890013054,"(214.86173057556152, 2254.4491329193115)",59.34241837711996
2.545969600090757,"(213.69306087493896, 2254.7243576049805)",60.039124993217946
2.669721300015226,"(212.83630180358887, 2254.378128051758)",59.70993036579084
2.7928373001050204,"(212.27936363220215, 2253.5087814331055)",59.72984036722143
2.916899000061676,"(212.31609725952148, 2253.77313041687)",59.68342923181119
3.03641330008395,"(211.56264114379883, 2253.5746879577637)",59.62300937841326
3.1618586000986397,"(211.17822647094727, 2252.8777351379395)",59.66309575865206
3.286286700051278,"(211.83782958984375, 2253.6363983154297)",59.59885099931892
3.403474200051278,"(212.56818199157715, 2254.342784881592)",59.49477257674627
3.525657300138846,"(214.24621391296387, 2256.771821975708)",59.862885622064105
3.651225500041619,"(213.17887496948242, 2256.908248901367)",60.799031349706055
3.7760026999749243,"(214.05787181854248, 2257.376152038574)",60.710539418819366
3.8941780999302864,"(213.81544399261475, 2256.919143676758)",60.74341994948381
4.019023000029847,"(217.12098503112793, 2258.9846229553223)",58.61190915481959
4.141709899995476,"(211.3938112258911, 2254.4121742248535)",60.78827380176328
4.262970099924132,"(212.1159906387329, 2255.1590423583984)",60.21720851544769
4.383110899943858,"(212.80241298675537, 2255.585325241089)",60.09317228012026
4.513279899954796,"(212.277361869812, 2255.314043045044)",60.26126323559427
4.639162600040436,"(212.1712007522583, 2255.3641414642334)",60.24131225302866
4.76302900002338,"(211.79940223693848, 2255.2247982025146)",60.166330436320266
4.893481699982658,"(212.0123062133789, 2255.121011734009)",60.25292357461768
5.014045899966732,"(211.8326816558838, 2254.9833240509033)",60.335473240926454
5.133981500053778,"(211.988751411438, 2255.013614654541)",60.403194566547135
5.258128999965265,"(212.74089908599854, 2255.5675563812256)",60.056507824655625
5.387370100012049,"(211.783953666687, 2255.189498901367)",60.2438325928324
5.513604199979454,"(212.0442943572998, 2255.307538986206)",60.18585111696816
5.64484030008316,"(211.56818962097168, 2254.6577739715576)",60.484104987455105
5.783284000121057,"(212.2787799835205, 2255.4006023406982)",60.129242509127096
5.932085199980065,"(211.29589748382568, 2254.7519607543945)",60.47544430758753
6.080793299945071,"(212.24772357940674, 2255.5043239593506)",60.17406904064989
6.210242799948901,"(212.58981037139893, 2255.572566986084)",60.07201235407155
6.344512900104746,"(212.51015949249268, 2255.392692565918)",60.157061869616555
6.489483900135383,"(212.32205772399902, 2255.554853439331)",60.1524514919268
6.627355100121349,"(212.09524726867676, 2255.138729095459)",60.3562370160033
6.76331890001893,"(211.96444606781006, 2255.2287254333496)",60.20622557126231
6.900599400047213,"(212.19086360931396, 2255.1699504852295)",60.25389346147983
7.036404500016943,"(211.68872928619385, 2255.0789108276367)",60.336094788140926
7.178433299995959,"(212.11032581329346, 2255.282527923584)",60.241544479460444
7.320844799978659,"(211.4032859802246, 2254.6331996917725)",60.46949521282045
7.451317599974573,"(211.43754386901855, 2254.531509399414)",60.59060812718312
7.586167800007388,"(212.28324604034424, 2255.401575088501)",60.056658088817365
7.715341600123793,"(212.00915336608887, 2255.09619140625)",60.28388482212535
7.855376000050455,"(211.892484664917, 2255.150249481201)",60.26670689636277
7.985239200061187,"(211.96410655975342, 2255.0020236968994)",60.26603070763494
8.10782069992274,"(212.0598497390747, 2255.15212059021)",60.211109156518866
8.242088000057265,"(211.63597011566162, 2254.734125137329)",60.42865068158377
8.38238859991543,"(212.04677200317383, 2255.289089202881)",60.20511908061676
8.52682949998416,"(211.92468452453613, 2255.207872390747)",60.27657651971344
8.663111600093544,"(212.139892578125, 2255.2454662323)",60.180789946793176
8.812807800015435,"(211.9944200515747, 2255.1184425354004)",60.33522052392717
8.958232700126246,"(212.16254329681396, 2255.213632583618)",60.225725761342694
9.09921559994109,"(212.2870626449585, 2255.478319168091)",60.119359225398085
9.239746100036427,"(212.52062225341797, 2255.643627166748)",59.94362528824283
9.381515700137243,"(212.77739715576172, 2255.560522079468)",60.04036125745772
9.523727100109681,"(211.96396255493164, 2254.9660625457764)",60.32059708891417
9.659318099962547,"(212.0245475769043, 2255.15030670166)",60.252568404780845
9.8031089999713,"(212.1361894607544, 2255.350118637085)",60.18296194694924
9.951563500100747,"(211.62041568756104, 2254.7906646728516)",60.40021660406901
10.095172700006515,"(212.496506690979, 2255.421760559082)",60.12737786748368
10.230601000133902,"(212.22387218475342, 2255.304359436035)",60.20239383513793
10.380053699947894,"(212.25277996063232, 2255.3174171447754)",60.16081164347089
10.511246799957007,"(211.86876964569092, 2254.976655960083)",60.27553150077043
10.643774900119752,"(211.5569486618042, 2254.7913360595703)",60.45713257042272
10.76795329991728,"(212.01098728179932, 2255.3466930389404)",60.21234542075864
10.904785100137815,"(211.79421615600586, 2255.0577716827393)",60.35475486495341
11.040712800109759,"(211.4311637878418, 2254.7017517089844)",60.447542984828026
11.176428500097245,"(212.04553699493408, 2255.2437229156494)",60.15603734124105
11.315480000106618,"(211.7869052886963, 2254.889617919922)",60.428493587232865
11.473505800124258,"(212.06310367584229, 2255.0993728637695)",60.264131915045674
11.606317600002512,"(211.86483478546143, 2255.2645359039307)",60.290489615052756
11.743625500006601,"(211.77622509002686, 2255.232187271118)",60.231886591974046
11.878831699956208,"(212.46241855621338, 2255.4545288085938)",60.21011194890004
12.033868300030008,"(211.97915077209473, 2255.1998043060303)",60.29298946428898
12.160061900038272,"(211.25161457061768, 2254.5603885650635)",60.53168408521341
12.299552200129256,"(211.94804573059082, 2255.023111343384)",60.21241372265034
12.438871500082314,"(212.23856258392334, 2255.414653778076)",60.03221284177789
12.57746100006625,"(212.13810539245605, 2254.983673095703)",60.3813584517706
12.712392300134525,"(211.8969488143921, 2254.8196659088135)",60.29969671005393
12.840626999968663,"(212.1057071685791, 2255.1278018951416)",60.23657210174467
12.98160140006803,"(211.39798545837402, 2254.64732170105)",60.446470645128336
13.115128299919888,"(211.85359573364258, 2254.972219467163)",60.29867218167843
13.247387900017202,"(211.8636016845703, 2255.032278060913)",60.35694735567698
13.38264730013907,"(212.0401906967163, 2254.943368911743)",60.40313992503378
13.514781499980018,"(211.75912952423096, 2254.99391746521)",60.30009969121496
13.646185100078583,"(211.9366636276245, 2254.997396469116)",60.20209330681445
13.786799299996346,"(211.6965789794922, 2255.012897491455)",60.3361699202218
13.920810499927029,"(212.08869075775146, 2255.2608585357666)",60.217194855069344
14.055261899949983,"(211.79296970367432, 2254.9344749450684)",60.48120215705785
14.191969699924812,"(211.76545810699463, 2254.87762260437)",60.33759059956916
14.335231499979272,"(211.64355754852295, 2255.1263751983643)",60.391002678878664
