timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0015387998428195715,[nan nan]
0.13710629986599088,[nan nan]
0.2722712999675423,[nan nan]
0.39853190002031624,[nan nan]
0.53583599999547,[nan nan]
0.6695746998302639,[nan nan]
0.7938883998431265,[nan nan]
0.9185879998840392,[nan nan]
1.0400092999916524,"(2503.0016746520996, 2078.0801401138306)",26.322782372494807
1.181924199918285,"(2389.7442016601562, 2121.943528175354)",25.876567821565168
1.3037517999764532,[nan nan]
1.4201453998684883,"(2076.1743030548096, 2310.3537425994873)",24.744629598722927
1.5357063999399543,"(1919.7342910766602, 2437.427577018738)",29.739446193462996
1.6671946998685598,"(1782.320074081421, 2515.5727014541626)",29.163101170918978
1.784885099856183,[nan nan]
1.8992617998737842,[nan nan]
2.0076939000282437,"(1097.4396514892578, 2642.887186050415)",41.05658470474305
2.1176146999932826,[nan nan]
2.221166600007564,[nan nan]
2.333741399925202,[nan nan]
2.445215299958363,[nan nan]
2.552252799971029,[nan nan]
2.6676133999135345,[nan nan]
2.785458599915728,[nan nan]
2.8953897999599576,[nan nan]
3.0089267999865115,[nan nan]
3.125174699816853,[nan nan]
3.2433464999776334,"(214.05651664733887, 2264.7165355682373)",58.623336061301025
3.3531474999617785,"(214.9398593902588, 2264.5472660064697)",57.02043068197701
3.469926599878818,[nan nan]
3.5981856998987496,"(211.82439422607422, 2257.729368209839)",57.44398778788243
3.7089831999037415,[nan nan]
3.824236399959773,"(212.62241554260254, 2256.7563858032227)",57.97411292031297
3.939768899930641,"(212.94392013549805, 2256.290309906006)",58.286744339002794
4.056900299852714,[nan nan]
4.170008099870756,"(214.31617164611816, 2256.9172649383545)",59.202884442565775
4.2843603999353945,"(212.9250659942627, 2255.9998359680176)",59.87352022660181
4.392888200003654,"(217.8409538269043, 2260.029228210449)",57.80609709691983
4.515233699930832,"(213.39530181884766, 2255.875431060791)",59.509122804192465
4.630608699982986,"(212.8807554244995, 2257.7231121063232)",61.082217822883955
4.746747300028801,"(213.26356029510498, 2258.9564723968506)",61.75568130523638
4.907239599851891,"(213.611083984375, 2259.221673965454)",61.74417926667408
5.0333219999447465,"(211.45031070709229, 2257.5348625183105)",61.998077888690965
5.153993299929425,"(211.36765480041504, 2257.9768104553223)",61.25406538240147
