timeStamp,robotRealCenCoords,robotHeading
0.0,"(701.7680009864271, 2386.7614685297012)",91.54317446441583
0.0,"(702.100796956569, 2386.6892495155334)",91.42272407840265
0.0,"(702.1683611162007, 2386.7235921621323)",91.4137628702116
0.0,"(701.8885069526732, 2386.592030286789)",91.47481793120234
0.0,"(701.9196187108755, 2386.779229402542)",91.49215978150501
0.0,"(701.9145023748279, 2386.686944961548)",91.46117804342983
0.0,"(701.909924775362, 2386.7205612659454)",91.46034476035108
0.0,"(702.0646288879216, 2386.6225547790527)",91.44628823103919
0.0,"(702.0587403066456, 2386.672353386879)",91.4381329851702
0.0,"(701.8111816234887, 2386.7994862794876)",91.51499310390035
0.0,"(701.9612330310047, 2386.7123169898987)",91.45333698626266
0.0,"(702.0444469712675, 2386.6380554437637)",91.40735615277012
0.0,"(702.1189799830317, 2386.8289226293564)",91.4389321173031
0.0,"(702.0970775187016, 2386.870834350586)",91.3975684916895
0.0,"(702.011016022414, 2386.6720535755157)",91.40810064338966
0.0,"(702.0311270393431, 2386.622278571129)",91.47973566740475
0.0,"(701.9817289076746, 2386.6897681951523)",91.46273532656059
0.0,"(701.7399830706418, 2386.5522792339325)",91.47272789331632
0.0,"(702.1914397478104, 2386.8074560165405)",91.48362204504248
0.0,"(701.6047293134034, 2386.5317717790604)",91.45714823181952
0.0,"(701.9720229171216, 2386.8601340055466)",91.48565744141516
0.0,"(701.9465760625899, 2386.6841081380844)",91.5058952919259
0.0,"(701.2769107110798, 2386.447378754616)",91.53197978436617
0.0,"(699.9289397895336, 2386.8413051366806)",92.10960888247415
0.0,"(701.1719780564308, 2386.5397708415985)",91.51064227339906
0.0,"(701.7452125325799, 2386.6603951454163)",91.50814242416283
0.0,"(702.0719508528709, 2386.953049659729)",91.5596488806939
0.0,"(701.4048732332885, 2386.5609805583954)",91.47684649738584
0.0,"(701.6868967153132, 2386.9450241327286)",91.56733967369934
0.0,"(701.6980969272554, 2386.7537302970886)",91.57812454239878
0.0,"(702.0105546936393, 2386.7661101818085)",91.4141726815618
0.0,"(702.1210044398904, 2386.670094370842)",91.39972000127806
0.0,"(701.7099994122982, 2386.661547064781)",91.50493223525292
0.0,"(701.7738857530057, 2386.8191174268723)",91.52607167073411
0.0,"(701.8260567262769, 2386.5816081762314)",91.43905506070816
0.0,"(701.611545253545, 2386.657589316368)",91.56423193762697
0.0,"(702.0159317739308, 2386.597207903862)",91.44928668408484
0.0,"(701.5830504745245, 2386.4757006168365)",91.46588404376796
0.0,"(702.2775032036006, 2386.879999399185)",91.3799602640092
0.0,"(702.0687111578882, 2386.780144929886)",91.42350271996804
0.0,"(702.1828553937376, 2386.7873632907867)",91.39801245398554
0.0,"(701.9649991728365, 2386.593997478485)",91.406065247017
0.0,"(702.0082146450877, 2386.8140976428986)",91.49421566844518
0.0,"(701.8271298743784, 2386.7544635534286)",91.54393944560287
0.0,"(701.8253419175744, 2386.4944566488266)",91.42025838011227
0.017827700008638203,"(701.9559886567295, 2386.6157569885254)",91.42005347443718
0.2220104000007268,"(701.7393815740943, 2386.799115538597)",91.57313850430468
0.43022900001960807,"(701.8411395438015, 2386.8624682426453)",91.51743148143404
0.6287778000114486,"(701.6384258121252, 2386.509097337723)",91.48601944144116
0.8429898000031244,"(702.03110191226, 2386.704159975052)",91.46258506239884
1.0499786000000313,"(700.3088970407844, 2386.710349678993)",91.98199362802164
1.2482807000051253,"(699.877507917583, 2386.3400563001633)",92.01122000748012
1.4578294000239111,"(700.1951374411583, 2386.4886841773987)",91.92748871844493
1.667829400015762,"(702.1073975563049, 2386.9969396591187)",91.51696019838131
1.909305500012124,"(701.7331700436771, 2386.7021127939224)",91.46946989308222
2.12756160000572,"(701.5139732547104, 2386.7858624458313)",91.59892929861064
2.3379607000097167,"(701.7804968245327, 2386.974239230156)",91.5834725805189
2.583665200014366,"(702.0205740444362, 2386.6576484441757)",91.44543445739295
2.77745120000327,"(701.7490310296416, 2386.708729505539)",91.47478378025649
3.0214183000207413,"(701.8084784187376, 2386.714036822319)",91.52499250084526
3.2281405000248924,"(702.0857233665884, 2386.6388318538666)",91.39970634089971
3.4230356000189204,"(701.8851941786706, 2386.8149176836014)",91.49530849871238
3.641859100025613,"(701.7995589487255, 2386.740179181099)",91.50255532942177
3.8652893000107724,"(701.4844137988985, 2386.6781842708588)",91.58444246738105
4.064368800027296,"(701.8863792158663, 2386.8243767023087)",91.48955747943123
4.270664800016675,"(701.7548871152103, 2386.746814727783)",91.50565623530495
4.491715300013311,"(701.8374616354704, 2386.7560547590256)",91.4949601590647
4.704375200002687,"(701.9170141406357, 2386.5392780303955)",91.43530528685382
4.916275400028098,"(702.3952716253698, 2386.9872698783875)",91.43277128667174
5.112293500016676,"(702.0383595228195, 2386.6443651914597)",91.42312705956368
5.303208100027405,"(701.4311969913542, 2386.6878811120987)",91.5813552218762
5.5171023000148125,"(701.7981576025486, 2386.965031981468)",91.53286087876911
5.7205669000104535,"(701.8635863177478, 2386.691864132881)",91.51297136790603
5.956341000011889,"(701.9500032663345, 2386.5864033699036)",91.43794173987344
6.182643200008897,"(701.8878753148019, 2386.704216361046)",91.46064528867457
6.409306900022784,"(701.4002806320786, 2386.69819521904)",91.67570745507075
6.645466800022405,"(701.9479298815131, 2386.615429878235)",91.48981702661969
6.855038300011074,"(701.8100139014423, 2386.5797115564346)",91.43165796583703
7.073403800022788,"(702.0277895331383, 2386.7607007026672)",91.45116498610659
7.301175800006604,"(701.7875214740634, 2386.763345360756)",91.59105409049762
7.51786770002218,"(702.0271311476827, 2386.820265889168)",91.40010249187156
7.754877700004727,"(701.9962961748242, 2386.6707062721252)",91.47039879880934
7.964869300019927,"(701.7430077046156, 2386.7065633535385)",91.48307562990888
8.185008900007233,"(701.9074896797538, 2386.586440205574)",91.47001630821582
8.414059100003215,"(701.8666610121727, 2386.9543640613556)",91.56790657940044
8.643109200027538,"(701.7717501074076, 2386.5749094486237)",91.46157419440169
8.870705700013787,"(701.9793921262026, 2386.8026789426804)",91.51276646223093
9.07439069999964,"(702.1918045245111, 2386.7837443351746)",91.42823604106286
9.277890500001376,"(701.786862257868, 2386.8109493255615)",91.47390951604272
9.535170600021956,"(701.9453522637486, 2386.80011343956)",91.46526249655349
9.731378200027393,"(702.0936944074929, 2386.6321392059326)",91.43084517332579
9.937722200003918,"(701.5972702503204, 2386.870252251625)",91.65670586879978
10.142468900012318,"(701.8516343459487, 2386.659250974655)",91.4469029480645
10.345986600004835,"(702.0783965699375, 2386.746146440506)",91.43880234370886
10.551462500006892,"(702.0238642916083, 2386.8519217967987)",91.4448060799893
10.75784430000931,"(702.0267599970102, 2386.725501060486)",91.43218389040312
10.956271200004267,"(701.8804356828332, 2386.70552444458)",91.47202438383181
11.167192500026431,"(701.797588724643, 2386.746633887291)",91.4755760822002
11.375170200015418,"(699.3700356334448, 2386.672987341881)",92.24899255286661
11.579907200008165,"(701.7241745628417, 2386.6924476623535)",91.45478498636669
11.799268800008576,"(701.6007421202958, 2386.662867307663)",91.53109868996324
11.995299400005024,"(701.8274856284261, 2386.9204910993576)",91.56854861718243
12.196265900012804,"(701.6890682168305, 2386.619017481804)",91.46332955301838
12.39157510001678,"(702.0161241814494, 2386.8033747673035)",91.47148479888737
12.601184200000716,"(701.8970282748342, 2386.8835077285767)",91.53546318084288
12.801181100017857,"(702.0740204229951, 2386.623701572418)",91.39157158559823
12.999776900018333,"(701.7319777868688, 2386.652368545532)",91.56073488077193
13.218189300008817,"(702.0564832650125, 2386.720486521721)",91.44391132520803
13.42171320001944,"(702.072360958904, 2386.740293741226)",91.42023788954477
13.643567700026324,"(701.9419176541269, 2386.760087251663)",91.44973064638089
13.860801900009392,"(701.9717615321279, 2386.8510377407074)",91.5053010654681
14.074570700002369,"(701.9534024856985, 2386.617873430252)",91.39468615185974
14.28554210002767,"(701.8640357404947, 2386.6985363960266)",91.55130921971731
14.486814700008836,"(701.7036860361695, 2386.7487913370132)",91.57035861731248
14.701221000024816,"(701.4759586676955, 2386.5663640499115)",91.48233113928936
14.929282100027194,"(702.0636869855225, 2386.802197933197)",91.46928547797464
15.140783600014402,"(701.7997573427856, 2386.739972114563)",91.52314151958018
15.34383820000221,"(701.4791018366814, 2386.6018513441086)",91.5136612170122
15.540056300000288,"(701.9037189558148, 2386.8978748321533)",91.52004061369699
15.74801180002396,"(702.0032207146287, 2386.745920777321)",91.45223732580628
15.979611500020837,"(701.60563454777, 2386.558194041252)",91.51167363196373
16.193666000006488,"(702.1205708757043, 2386.794228196144)",91.50110049912855
16.415985600004205,"(702.0911978445947, 2386.7846398353577)",91.41380385134661
16.64957370000775,"(702.1391886137426, 2386.6653801202774)",91.4207091725975
16.92704730000696,"(701.6077290698886, 2386.6870622634888)",91.53152899188096
17.1290113000141,"(702.0976950004697, 2386.7393423318863)",91.41515622880227
17.33438440001919,"(701.9591689966619, 2386.7272040843964)",91.41858498376563
17.539220700011356,"(701.7790585272014, 2386.9186868667603)",91.62276665881399
17.738133200007724,"(701.7827070243657, 2386.557812333107)",91.50522593338724
17.957485000020824,"(702.0219848267734, 2386.831658601761)",91.42349588977886
18.165245500014862,"(702.1357196569443, 2386.862612724304)",91.49621691387199
18.35275270001148,"(702.1593859232962, 2386.7146100997925)",91.36490652707849
18.55632350000087,"(701.9366249963641, 2386.763454079628)",91.49584808365681
18.745500800025184,"(701.5214892476797, 2386.7134165763855)",91.54608412500225
18.96742460000678,"(701.7344643063843, 2386.650228738785)",91.51407785855157
19.189907600026345,"(702.123978305608, 2386.9031653404236)",91.48625849806211
19.442237400013255,"(701.7268468514085, 2386.5009973049164)",91.4675164589796
19.645191200019326,"(701.8038890063763, 2386.8144912719727)",91.52626291603087
19.855573600012576,"(701.8475833423436, 2386.787678718567)",91.56366503192586
20.061955500015756,"(699.8614331707358, 2377.390365958214)",92.43227384905472
20.263550800009398,"(701.4431270286441, 2359.3832647800446)",93.55359966547407
20.46471470000688,"(701.1061128824949, 2339.9474914073944)",94.81689779398128
20.684475200017914,"(701.5399315357208, 2320.244406938553)",95.6258175879534
20.90261129999999,"(701.1242970228195, 2300.340210199356)",96.96547040119219
21.118070700002136,"(700.5194256007671, 2280.1757723093033)",97.67712147119416
21.32692460002727,"(699.4104408025742, 2254.463073849678)",98.44060684680736
21.517470800026786,"(696.6621058285236, 2233.467472076416)",99.23320931885232
21.724422300001606,"(694.5437698066235, 2212.7948471307755)",99.60918391190484
21.926522600027965,"(691.7816077768803, 2191.8811514377594)",99.99557454344163
22.130055000016,"(689.6889099180698, 2170.151724457741)",100.21810893678982
22.32700400002068,"(685.7161163985729, 2149.0677317380905)",100.88025479568753
22.51585310001974,"(682.1293614208698, 2127.0885506868362)",101.111197151904
22.726414500008104,"(677.545705139637, 2105.773408293724)",101.92071117233391
22.92379480000818,"(674.3673858940601, 2083.773276090622)",101.89083592490428
23.145047300000442,"(671.0159388184547, 2061.562466979027)",102.04232269050598
23.354550400021253,"(666.1234041154385, 2033.1591402292252)",102.00968804665166
23.567901500005974,"(661.6246109604836, 2011.2407780885696)",102.43395890732535
23.784257900028024,"(656.574186116457, 1989.3168115615845)",102.91558286645963
23.98457140001119,"(653.2718035578728, 1967.0501745939255)",102.77893127173519
24.19749740001862,"(649.6263945996761, 1944.8578032255173)",102.65733341394144
24.409708500024863,"(645.2386173605919, 1916.7831881046295)",102.66746258448057
24.609530900022946,"(639.0777949988842, 1894.2179479599)",103.19018379185083
24.79511380000622,"(634.6717702150345, 1871.8171768188477)",103.0912689922907
24.99292030002107,"(630.1971476376057, 1849.6341261863708)",103.22156851108703
25.189626900013536,"(625.6724112927914, 1827.1846776008606)",103.30432991326008
25.413616000005277,"(622.5145230591297, 1810.3070797920227)",103.1663874127825
25.607620100025088,"(617.7440163493156, 1782.0001314878464)",103.09404204909372
25.80338440000196,"(612.8778179585934, 1759.4566994905472)",103.0940693698504
26.016184300009627,"(607.8643504083157, 1737.1497939825058)",103.0573775936291
26.22677500001737,"(605.5721235871315, 1714.9267605543137)",102.81531568944384
26.440849700011313,"(601.0313592851162, 1692.5657269954681)",102.84506116327924
26.631038100022124,"(593.1211530268192, 1664.3300111293793)",103.14662084532448
26.82732200002647,"(589.1960580050945, 1641.987298488617)",103.17083386593218
27.080969600006938,"(585.0805388689041, 1624.967511177063)",103.38110806972018
27.282308500027284,"(577.5179529190063, 1590.9882018566132)",103.48012532211786
27.488138900022022,"(574.1891148090363, 1574.1165615320206)",103.33873357610943
27.688232300017262,"(568.6812858879566, 1546.185105919838)",103.3522231997202
27.89327680002316,"(563.5759246051311, 1523.6454870700836)",103.49903128574046
28.09663020001608,"(559.6976904273033, 1501.2256039381027)",103.35780346427211
28.3185172000085,"(554.3770143091679, 1478.6969966888428)",103.53337347688728
28.568238900013966,"(548.2399625778198, 1456.2481656074524)",103.80191602448467
28.76860260000103,"(543.1175895631313, 1428.310740828514)",103.91822048567165
28.992243100015912,"(537.6864376664162, 1405.6675896644592)",103.86109961364284
29.227250600000843,"(534.1279953122139, 1388.3258571624756)",103.6320150688806
29.448239700024715,"(532.2867651283741, 1372.0184055566788)",102.80776833041098
29.71476750000147,"(529.5334002971649, 1364.6059497594833)",102.17191186962864
29.935116300010122,"(529.4122207164764, 1359.6672048568726)",101.3613118491207
30.13138700000127,"(526.4119052886963, 1354.3883612155914)",100.76347905144782
30.360616200021468,"(524.0740441083908, 1349.8305292129517)",100.29718886700022
30.605222700018203,"(524.9073566794395, 1345.4136028289795)",99.39694261363586
30.83430300001055,"(522.3491164147854, 1338.7430025339127)",98.51519251254389
31.02798170002643,"(519.8833770751953, 1331.959540605545)",97.47648466432503
31.224377600010484,"(519.059579282999, 1326.0380128622055)",96.24891525536616
31.45189080000273,"(516.9654634296894, 1321.4612476825714)",95.62523702187394
31.694410600000992,"(515.6494835168123, 1313.922968864441)",94.50075565805807
31.942339600005653,"(515.2526803538203, 1305.686418056488)",92.34049659717726
