timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.21631330001400784,[nan nan]
0.5444773999915924,[nan nan]
0.8687460999935865,[nan nan]
1.1759587000124156,[nan nan]
1.473849700007122,[nan nan]
1.802219100005459,[nan nan]
2.110111899994081,[nan nan]
2.414564300008351,[nan nan]
2.718676799995592,[nan nan]
3.0179683000023942,[nan nan]
3.3466233999934047,[nan nan]
3.6661369999928866,[nan nan]
3.9786156000045594,[nan nan]
4.307520500005921,[nan nan]
4.606607900001109,[nan nan]
4.91311960000894,[nan nan]
5.2385922000103164,[nan nan]
5.558548100001644,[nan nan]
5.910678300017025,[nan nan]
6.232324900018284,[nan nan]
6.562769100011792,[nan nan]
6.931042600015644,[nan nan]
7.350647600018419,[nan nan]
7.680989999993471,[nan nan]
7.992253700009314,[nan nan]
8.34222660001251,[nan nan]
8.649590999993961,[nan nan]
8.92867940000724,[nan nan]
9.289986299991142,[nan nan]
9.624275100009982,[nan nan]
9.961826600017957,[nan nan]
10.320067099994048,[nan nan]
10.67259699999704,[nan nan]
11.016034300002502,[nan nan]
11.332230300002266,[nan nan]
11.644696800009115,[nan nan]
11.977086300001247,[nan nan]
12.3168391000072,[nan nan]
12.688999600009993,[nan nan]
13.037717100000009,[nan nan]
13.369948700012174,[nan nan]
13.693541100015864,[nan nan]
14.032426799996756,[nan nan]
14.331128899997566,[nan nan]
14.665537900000345,[nan nan]
15.000189300015336,[nan nan]
15.319495500007179,[nan nan]
15.666212800017092,[nan nan]
15.987809799989918,[nan nan]
16.332701500010444,[nan nan]
16.674085400009062,[nan nan]
16.98436080000829,[nan nan]
17.336109900003066,[nan nan]
17.66621130000567,[nan nan]
18.00526910001645,[nan nan]
18.352447500015842,[nan nan]
18.671773600013694,[nan nan]
18.98700789999566,[nan nan]
19.322294200013857,[nan nan]
19.657714900007704,[nan nan]
19.974039699998684,[nan nan]
20.32283059999463,"(219.8328080177307, -162.09384334087372)",-67.19563328101722
20.655067200015765,"(230.55039805173874, -131.3780596256256)",-66.97506598215
21.00764190001064,"(244.64081406593323, -99.49441337585449)",-66.00096489329029
21.359234000003198,"(259.11709731817245, -67.20747947692871)",-65.15565385142034
21.731261500011897,"(274.8921449184418, -34.2525235414505)",-64.22446001092666
22.078019300010055,"(289.3196063041687, 0.15940916538238525)",-64.16777627100473
22.40868700001738,"(306.2467337846756, 33.91530907154083)",-63.17565031292535
22.72397120000096,"(325.1741940975189, 67.41119027137756)",-61.96829143372054
23.031693700002506,"(339.4913019537926, 97.37759804725647)",-61.55210751702415
23.33867110000574,"(354.6803944706917, 126.80647611618042)",-61.03343661183172
23.683708800002933,"(375.3484194278717, 160.23985981941223)",-59.89930419071862
