timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,"(214.59619057178497, -174.7640653848648)",-69.42309457314178
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(214.2505533695221, -174.52191245555878)",-69.50828069247018
0.0,[nan nan]
0.0,[nan nan]
0.0,"(214.23812264204025, -174.6612584590912)",-69.53452910945055
0.0,[nan nan]
0.0,"(215.0574353337288, -174.89865624904633)",-69.35272996431232
0.0,"(214.79199254512787, -174.78889060020447)",-69.40677042102546
0.0,"(214.4000039100647, -174.59343039989471)",-69.53452227926137
0.0,"(215.06152534484863, -174.91115379333496)",-69.40302064717112
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(214.7513771057129, -174.66834473609924)",-69.44451404637894
0.0,[nan nan]
0.0,"(214.69762921333313, -174.648268699646)",-69.52131269340657
0.0,"(214.459332883358, -174.54979753494263)",-69.47532502972487
0.0,[nan nan]
0.0,"(214.73582303524017, -174.73244333267212)",-69.52166103305424
0.0,[nan nan]
0.0,[nan nan]
0.0,"(213.93857246637344, -174.65180552005768)",-69.65136632539279
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,[nan nan]
0.0,"(214.75106000900269, -174.70445954799652)",-69.50683952255531
0.0,"(214.65072298049927, -174.7670021057129)",-69.45792170771968
0.0,"(214.21539294719696, -174.6942058801651)",-69.52010374992348
0.0,"(214.65902185440063, -174.71998608112335)",-69.45984782106562
0.0,"(214.63667130470276, -174.68662929534912)",-69.48885563447067
0.0,"(213.92398500442505, -174.47677791118622)",-69.64663300429795
0.0,[nan nan]
0.0,[nan nan]
0.0,"(213.89606201648712, -174.5122890472412)",-69.63289066368789
0.0,"(214.61628007888794, -174.71342206001282)",-69.49351382348462
0.0,"(214.63119667768478, -174.6792757511139)",-69.46522317994243
0.0,[nan nan]
0.03360860000248067,[nan nan]
0.23820100000011735,[nan nan]
0.4884130999853369,[nan nan]
0.7794006000040099,[nan nan]
0.9858629999798723,"(214.27228546142578, -174.6793773174286)",-69.4971406539339
1.2011532000033185,"(214.28095722198486, -174.64704978466034)",-69.50703076785207
1.424564199987799,[nan nan]
1.6355615999782458,[nan nan]
1.8635707999928854,"(214.7259293794632, -174.76884078979492)",-69.46975159536214
2.0740880999946967,[nan nan]
2.313288499979535,[nan nan]
2.5503159999789204,"(214.8100739121437, -174.7167180776596)",-69.48391057751158
2.745963800000027,"(214.54662543535233, -174.66577339172363)",-69.42695363002284
2.964119499985827,"(214.59016221761703, -174.77351593971252)",-69.50623163571917
3.1678759999922477,[nan nan]
3.419564399984665,[nan nan]
3.6352274999953806,[nan nan]
3.844154199992772,[nan nan]
4.044262599985814,"(214.39683747291565, -174.54096496105194)",-69.59884217067538
4.26059299998451,[nan nan]
4.458255699981237,"(214.703163087368, -174.67068827152252)",-69.45179502803418
4.6805496999877505,[nan nan]
4.886602799990214,"(213.95224785804749, -174.64657735824585)",-69.61033054885934
5.097219299990684,[nan nan]
5.311633000004804,"(214.42677468061447, -174.7074692249298)",-69.56741647030415
5.508512799977325,[nan nan]
5.72074629997951,[nan nan]
5.924912999995286,[nan nan]
6.129435399983777,[nan nan]
6.342354599997634,[nan nan]
6.5361562999896705,"(214.375938475132, -174.6714768409729)",-69.5485446576274
6.742754899983993,[nan nan]
6.9535712999932,"(214.48514413833618, -174.64008176326752)",-69.51503574955933
7.153223599976627,[nan nan]
7.342288299987558,"(213.93374121189117, -174.59179437160492)",-69.68063368598628
7.5483926000015344,[nan nan]
7.759282999992138,"(215.49279218912125, -174.86035883426666)",-69.30008286618985
7.959731299983105,"(214.28474187850952, -174.61340498924255)",-69.48846631368798
8.161319899983937,[nan nan]
8.36807269998826,"(214.07027101516724, -174.55288434028625)",-69.63498070157392
8.573554499977035,"(214.54887008666992, -174.70327031612396)",-69.5273642410112
8.788037299993448,"(214.31644916534424, -174.6841118335724)",-69.48836386085043
8.988104399992153,"(214.13047581911087, -174.728147149086)",-69.55088058232356
9.200324599980377,"(215.33400774002075, -174.86918687820435)",-69.3342816233641
9.431783299980452,[nan nan]
9.67156239997712,"(214.83832228183746, -174.79868710041046)",-69.4377589892898
9.966812099999515,"(213.79732769727707, -174.51829266548157)",-69.74455059623926
10.225089199986542,[nan nan]
10.517718099988997,"(214.56441646814346, -174.65729534626007)",-69.47792050160947
10.819389699987369,"(214.34979724884033, -174.60735094547272)",-69.56652171552288
11.038910200004466,[nan nan]
11.243487100000493,[nan nan]
11.449917899997672,[nan nan]
11.656459999998333,"(214.50712084770203, -174.70384395122528)",-69.5100770322219
11.862374499993166,[nan nan]
12.067408200004138,"(214.75515288114548, -174.82441580295563)",-69.40553415678568
12.263216299994383,"(214.72602158784866, -174.67309284210205)",-69.54146858164728
12.476634599996032,[nan nan]
12.722613099991577,[nan nan]
12.940232699998887,"(214.05846762657166, -174.54175913333893)",-69.72944904798436
13.181977899977937,[nan nan]
13.423283799987985,[nan nan]
13.673287799989339,[nan nan]
13.900901699991664,[nan nan]
14.125456199981272,[nan nan]
14.365810199989937,"(214.41275757551193, -174.70943582057953)",-69.5229246180507
14.584999499988044,"(214.47759747505188, -174.62845134735107)",-69.52224842932286
14.808045799989486,[nan nan]
15.020095199986827,"(214.1025611758232, -174.71230363845825)",-69.60538549190025
15.238159100001212,"(214.32076054811478, -174.74223601818085)",-69.52312269353662
15.463196099997731,"(214.73352009058, -174.74697721004486)",-69.47074197279179
15.684124399995198,"(214.44192153215408, -174.76988804340363)",-69.48058427538578
15.901932699984172,"(213.75579398870468, -174.56203842163086)",-69.65125704236605
16.115413999999873,"(214.5329933166504, -174.7391459941864)",-69.5583869602214
16.31425539997872,"(214.6190112233162, -174.7543739080429)",-69.42000732763694
16.519981799996458,[nan nan]
16.73114339998574,[nan nan]
16.93329359998461,[nan nan]
17.1358977999771,[nan nan]
17.34656229999382,"(214.35506683588028, -174.81320142745972)",-69.50659363574519
17.551896699995268,"(215.11979138851166, -174.90915966033936)",-69.42935785661068
17.774325899983523,[nan nan]
17.96923919999972,[nan nan]
18.1690227999934,"(215.07077014446259, -174.88649713993073)",-69.43282076251988
18.38740350000444,[nan nan]
18.591438899980858,"(214.6725134253502, -174.72335267066956)",-69.45572238680694
18.838197000004584,[nan nan]
19.06913099999656,"(214.31927126646042, -174.6054574251175)",-69.48697050225974
19.30421489998116,"(214.6650676727295, -174.69425296783447)",-69.53803299649476
19.510627399984514,[nan nan]
19.721764999994775,[nan nan]
19.923175699979765,[nan nan]
20.14375319998362,"(218.93234652280807, -163.9920963048935)",-69.25600082528659
20.37380239999038,"(225.82914942502975, -141.7200424671173)",-69.60250315207051
20.584094999998342,"(234.3829237818718, -124.0844601392746)",-69.21543633180589
20.8017061999999,"(241.5160921216011, -105.76300323009491)",-69.09872888945787
21.019345899985638,"(249.03628408908844, -82.09644424915314)",-69.50841729625358
21.22787459997926,"(257.50436210632324, -63.084452748298645)",-69.11847496634839
21.46739139998681,"(265.6329018473625, -44.117772817611694)",-68.893843704925
21.670011399983196,"(274.2301558852196, -19.1659175157547)",-69.20464463291727
21.86549979998381,"(282.1946928501129, 0.7538299560546875)",-69.2672296562821
22.087578199978452,"(290.5443665385246, 20.709877133369446)",-69.05365647112497
22.294499099982204,"(298.1961173415184, 40.89828264713287)",-68.95556129426524
22.51412429998163,"(308.78808039426804, 65.84270858764648)",-68.87532023189593
22.733519100002013,"(317.8040764927864, 85.9835135936737)",-68.61476900562745
22.956503299996257,"(326.0396451950073, 106.74505639076233)",-68.53963009456814
23.199212399980752,"(335.96925270557404, 132.52576315402985)",-68.56619270025033
23.432173399982275,"(346.29132425785065, 158.47907030582428)",-68.64129746036379
23.66213670000434,"(355.3521005511284, 179.05157923698425)",-68.29560109590193
23.854528600000776,"(365.1065636873245, 205.56943798065186)",-68.60924338258891
24.087284899986116,"(372.9841277003288, 226.98188185691833)",-68.69154716208757
24.297432699997444,"(384.8404739499092, 253.21257078647614)",-68.46935427819788
24.505646999983583,"(392.98292875289917, 274.5809819698334)",-68.56650005876297
24.729946599982213,"(402.04863852262497, 295.6082707643509)",-68.45368582424187
24.93487559998175,"(412.87394601106644, 322.070797085762)",-68.39855253726154
25.172593099996448,"(421.45697498321533, 343.00240528583527)",-68.2988864168927
25.365702599985525,"(430.282707631588, 364.3677818775177)",-68.2534246777771
25.55208359999233,"(438.4868467450142, 385.7890521287918)",-68.43307914351594
25.78014779998921,"(447.25859159231186, 406.9799176454544)",-68.22128180754302
25.99167699998361,"(458.412181019783, 433.5709887742996)",-68.17883218185139
26.219248499983223,"(466.4658637046814, 454.65910494327545)",-68.29263679380215
26.43732979998458,"(477.45710134506226, 481.4184011220932)",-68.22875403449501
26.639512900001137,"(485.42669290304184, 502.85277020931244)",-68.34964838280423
26.85347279999405,"(495.16202026605606, 523.8903260231018)",-68.1784223705012
27.054825799976243,"(503.18535828590393, 545.4437592029572)",-68.33171913623296
27.270839399978286,"(512.5186155438423, 566.4519877433777)",-68.06880466451166
27.492040299985092,"(521.7995774745941, 587.4085386991501)",-67.93761039093405
27.70202589998371,"(532.653662443161, 614.1352570056915)",-67.98627548877039
27.907105899997987,"(541.0914083719254, 635.5862119197845)",-68.08741009981077
28.103144599997904,"(551.1147156953812, 656.8820581436157)",-67.8560101209199
28.33107439999003,"(559.6345019340515, 678.1702312231064)",-67.86908993318048
28.54758679997758,"(570.3630766272545, 705.0140389204025)",-67.94409224045638
28.768831299996236,"(579.8948724269867, 726.2797358036041)",-67.79356170133848
28.983991299988702,"(590.6269280910492, 753.2131062746048)",-67.9219282765997
29.177668099990115,"(599.2065431475639, 774.5535649061203)",-67.82492593000718
29.392414699977962,"(608.6916437149048, 795.5979169607162)",-67.74677490552389
29.58515939998324,"(617.7489202022552, 816.7433716058731)",-67.64528512464668
29.790160599979572,"(626.3183627724648, 838.1303622722626)",-67.75704751003559
29.991411599999992,"(635.538751244545, 859.3994176387787)",-67.62842138758592
30.181098699977156,"(643.9002136588097, 880.6811205148697)",-67.64507338878241
