timeStamp,robotRealCenCoords,robotHeading
0.0,[nan nan]
0.0,"(215.21963667869568, -174.0675288438797)",-68.65745085775086
0.0,"(215.45386964082718, -174.11082983016968)",-68.67808485923348
0.0,"(214.0771245956421, -173.95869183540344)",-68.9391483496897
0.0,[nan nan]
0.0,[nan nan]
0.0,"(215.24569189548492, -174.17509007453918)",-68.61926327010133
0.0,"(215.69690030813217, -174.40208446979523)",-68.56404119066177
0.0,"(215.05009806156158, -174.22233426570892)",-68.7342016934543
0.0,"(215.62481117248535, -174.2126009464264)",-68.61948866634393
0.0,[nan nan]
0.0,"(215.00128304958344, -173.95687222480774)",-68.72037056038502
0.0,"(214.71398681402206, -173.79822063446045)",-68.88934261026196
0.0,"(214.4866191148758, -173.96510088443756)",-68.80684758546656
0.0,[nan nan]
0.0,[nan nan]
0.0,"(214.2454872727394, -173.97173368930817)",-68.9582797095549
0.0,[nan nan]
0.0,"(215.0555421113968, -173.93887782096863)",-68.83148407780278
0.0,"(214.4963505268097, -174.03059482574463)",-68.82163494501962
0.0,"(214.6195638179779, -173.70123624801636)",-68.97594940893772
0.0,"(214.61889600753784, -173.9023973941803)",-68.82608139816931
0.0,"(213.4467323422432, -173.73106610774994)",-69.13524991094994
0.0,"(215.87491309642792, -174.10985481739044)",-68.61080749590884
0.0,"(215.3774974346161, -174.17889893054962)",-68.632547988037
0.0,"(213.73823475837708, -173.66176223754883)",-69.04455865915051
0.0,"(215.63921058177948, -174.07952392101288)",-68.59061745672228
0.0,"(215.19155251979828, -173.94417142868042)",-68.7299874667364
0.0,[nan nan]
0.0,"(215.340636074543, -174.1620818376541)",-68.6555042538374
0.0,"(213.7548901438713, -173.80659103393555)",-69.06963228359362
0.0,"(214.58751422166824, -173.96934568881989)",-68.82053528456326
0.0,"(213.945186316967, -173.78304171562195)",-69.02832329949338
0.0,"(215.01913404464722, -174.24095034599304)",-68.76184346902534
0.0,"(214.42027592658997, -173.92014753818512)",-68.89598155413522
0.0,[nan nan]
0.0,"(216.2709805369377, -174.45116341114044)",-68.45314623929744
0.0,[nan nan]
0.0,"(214.50376844406128, -173.98529171943665)",-68.85748660797303
0.0,"(215.3343470096588, -174.16856384277344)",-68.681199425495
0.0,"(214.90029698610306, -174.1444102525711)",-68.72661335328641
0.0,"(213.97910350561142, -173.94469463825226)",-68.97872929592992
0.0,[nan nan]
0.0,"(215.82070380449295, -174.45108294487)",-68.59683975905617
0.0,"(215.41996306180954, -174.1697324514389)",-68.60300058968753
0.0,"(214.3296039700508, -173.84443819522858)",-68.86467196697988
0.0,[nan nan]
0.0,"(214.89376431703568, -174.0028953552246)",-68.7984327924091
0.0,"(215.1511865258217, -174.0096970796585)",-68.6978036153673
0.0,[nan nan]
0.0,"(215.19150429964066, -173.99000537395477)",-68.67122051911761
0.0,"(214.47132712602615, -174.02909767627716)",-68.90580336616169
0.015979599993443117,"(214.99719095230103, -173.9070496559143)",-68.82212671863986
0.21410449998802505,"(213.98328506946564, -173.9262729883194)",-68.96171529470742
0.4030561000108719,[nan nan]
0.5927926000149455,"(215.22011411190033, -174.07552587985992)",-68.78471094236654
0.8005424000148196,[nan nan]
1.0138459000154398,"(214.8703175187111, -174.096386551857)",-68.765244903232
1.226044200011529,"(214.89843094348907, -174.01466691493988)",-68.82864271910806
1.4081745000148658,"(213.2484883069992, -173.6663120985031)",-69.15362311981727
1.626551900000777,"(214.43032044172287, -174.02353012561798)",-68.88137177950057
1.839448300015647,"(215.93301331996918, -174.21962571144104)",-68.53407032058375
2.0525917999912053,"(213.96550571918488, -173.9128134250641)",-68.93815114207088
2.2531933000136632,"(216.23736768960953, -174.38579773902893)",-68.47888922227922
2.4538231999904383,"(215.1423221230507, -174.0356615781784)",-68.72521316450656
2.6424295000033453,[nan nan]
2.8467056000081357,"(215.31962168216705, -174.10678124427795)",-68.72646308912468
3.0458967000013217,[nan nan]
3.23090319999028,[nan nan]
3.4392477000073995,"(215.3422749042511, -174.10809564590454)",-68.70415569129541
3.660535900009563,[nan nan]
3.868549200007692,"(215.62853801250458, -174.2712663412094)",-68.5633513415556
4.055545999988681,[nan nan]
4.28162500000326,[nan nan]
4.467398400011007,"(215.6468030810356, -174.21225941181183)",-68.65197304603652
4.670228100003442,"(215.26888418197632, -174.0352293252945)",-68.67852199134035
4.859757099999115,[nan nan]
5.0407443000003695,"(214.6608784198761, -173.8195538520813)",-68.90107687525605
5.230952400015667,"(215.25709557533264, -173.97282004356384)",-68.65432946130016
5.418601100012893,[nan nan]
5.598475500009954,"(215.3305742740631, -174.0881677865982)",-68.78169882894257
5.8210901000129525,"(214.05643784999847, -173.92667591571808)",-69.11548334349192
6.032485900010215,"(214.6967150568962, -174.11345779895782)",-68.74168758078463
6.234391300007701,"(215.5805910229683, -174.28135919570923)",-68.59250941912238
6.500288400013233,"(215.15620130300522, -174.2460502386093)",-68.72185954162408
6.668089399987366,[nan nan]
6.878999300010037,[nan nan]
7.086194400006207,[nan nan]
7.283367500000168,"(215.59887504577637, -174.09559977054596)",-68.6005895329105
7.500889999995707,"(215.12654399871826, -174.13582944869995)",-68.66920561331246
7.715350000013132,"(215.06701934337616, -173.97777915000916)",-68.80978456680965
7.9237894999969285,"(214.27442622184753, -173.99519836902618)",-68.91385615919314
8.11637969998992,[nan nan]
8.309207999991486,"(215.08906370401382, -174.0500886440277)",-68.74472701496529
8.511282399995252,"(215.70725935697556, -174.10847198963165)",-68.53855092467929
8.729608800000278,"(215.52697885036469, -174.17536056041718)",-68.68330312375936
8.943911899987143,[nan nan]
9.11440859999857,"(213.34061551094055, -173.82965540885925)",-69.16077432787827
9.303283299988834,"(215.7745023369789, -174.33378899097443)",-68.53930224548799
9.485873600002378,"(215.28413993120193, -174.1112780570984)",-68.6800382933361
9.663451300002635,"(215.52338337898254, -174.19105434417725)",-68.57032496469819
9.85319029999664,"(214.22838205099106, -173.95551550388336)",-68.9459580482922
10.047285800013924,[nan nan]
10.24074730000575,[nan nan]
10.439210100012133,"(214.9117249250412, -173.97736120224)",-68.74430354323674
10.60637520000455,"(214.98567789793015, -174.10537612438202)",-68.79481279214899
10.805369100009557,[nan nan]
10.995358199987095,"(215.06418979167938, -174.10392451286316)",-68.75113373240676
11.176102600002196,"(215.16736328601837, -173.96890580654144)",-68.69228482251793
11.379270200006431,"(215.18862450122833, -174.06725978851318)",-68.7155689373985
11.585641100013163,"(215.328475356102, -174.0212881565094)",-68.78421233855713
11.76606080000056,[nan nan]
11.949893799988786,"(214.50552028417587, -173.94230437278748)",-68.7878869803306
12.155517900013365,[nan nan]
12.35750499999267,"(215.6328845024109, -173.9931639432907)",-68.68925221852645
12.549378399999114,"(214.25962752103806, -173.94962453842163)",-68.91102163068759
12.725560699997004,[nan nan]
12.919492599990917,"(214.45819580554962, -173.9852043390274)",-68.95059574673864
13.104688399995212,[nan nan]
13.286079799989238,"(215.2083637714386, -173.8642430305481)",-68.7838981498553
13.47488510000403,[nan nan]
13.66357090001111,"(214.19742494821548, -173.94884729385376)",-68.9565516716949
13.831083500001114,"(214.4880787730217, -173.77075791358948)",-68.94028216109191
14.008795900008408,"(215.6854631304741, -174.08105194568634)",-68.59957183472417
14.199010500014992,"(213.23004603385925, -173.83642673492432)",-69.16920961150323
14.378964600007748,[nan nan]
14.579624500009231,"(216.08826971054077, -174.2243641614914)",-68.53051179202618
14.770944399992004,"(215.58092683553696, -174.17535936832428)",-68.61002202415429
14.946930000005523,"(215.32578206062317, -174.19191598892212)",-68.60178481601525
15.147358899994288,[nan nan]
15.32445660000667,[nan nan]
15.493480300006922,"(215.01596730947495, -174.04013442993164)",-68.78816701808657
15.679079399997136,"(214.20430332422256, -173.91371250152588)",-68.92351404667954
15.87902620001114,[nan nan]
16.069208300003083,[nan nan]
16.246325399988564,"(215.76655435562134, -174.0472502708435)",-68.62134647779817
16.426585900015198,"(216.27749049663544, -174.28614151477814)",-68.41969197274273
16.625211600010516,"(214.55754220485687, -174.01581346988678)",-68.780872376053
16.80772410001373,[nan nan]
16.990241399995284,"(215.54363012313843, -174.200958609581)",-68.61386742065702
17.187720399990212,[nan nan]
17.36625729998923,"(215.3653746843338, -174.09360778331757)",-68.6998526721183
17.57536540000001,[nan nan]
17.792803899996215,"(214.00243693590164, -173.88793194293976)",-68.95437284134965
18.003354999993462,[nan nan]
18.191903400002047,[nan nan]
18.379181500000414,[nan nan]
18.57449080000515,[nan nan]
18.755006499995943,"(215.14484590291977, -174.24865591526031)",-68.66635059423939
18.938383700005943,"(215.88712459802628, -174.2518001794815)",-68.52553258412124
19.1405122000142,[nan nan]
19.335074900009204,"(213.28218364715576, -173.76789474487305)",-69.19480233032327
19.525101200008066,[nan nan]
19.717218000005232,"(215.0607693195343, -174.21638798713684)",-68.75094931729917
19.933104900002945,"(214.22353303432465, -173.895592212677)",-68.93114336798244
20.135482400015462,"(214.51151317358017, -170.34767305850983)",-69.38232517398598
20.33252779999748,"(222.1327604651451, -152.41128754615784)",-69.57249813104664
20.519835699989926,"(230.35403895378113, -134.73994374275208)",-69.64738432510666
20.70498310000403,"(237.77258825302124, -116.51832270622253)",-69.98682423628878
20.904836300003808,"(243.72375172376633, -102.70288217067719)",-70.19255636427874
21.114910800009966,"(250.82262128591537, -84.08775842189789)",-70.6000249595942
21.32350500000757,"(259.30064487457275, -59.99986112117767)",-71.04036042519574
21.51882100000512,"(267.7061452269554, -40.60342991352081)",-71.11705661938582
21.68347379998886,"(274.0147570371628, -20.965133786201477)",-71.72955383320671
21.874446400004672,"(280.10275346040726, -5.97217071056366)",-71.89860101516453
22.070104799990077,"(287.58730351924896, 14.101049661636353)",-72.1575334865997
22.26115919998847,"(294.93526512384415, 34.54237627983093)",-72.39087323921486
22.433430800010683,"(299.9980912208557, 49.9929119348526)",-72.62666502974203
22.599592699989444,"(307.6639294028282, 70.76247656345367)",-72.83974644127892
22.794761199998902,"(313.0361273288727, 86.31075859069824)",-73.08031253403594
22.989990800007945,"(319.6947009563446, 107.04682993888855)",-73.4550508628487
23.183694800012745,"(326.46525460481644, 128.3161097764969)",-73.70804106970596
23.356448400008958,"(333.77268129587173, 149.72738909721375)",-73.89062568659874
23.532214700011536,"(339.72027653455734, 170.8804235458374)",-74.27176390266379
23.738964299991494,"(345.6054978966713, 186.93437564373016)",-74.46550904866038
23.929822200007038,"(352.35582143068314, 208.43069088459015)",-74.6962806501476
24.121225700015202,"(358.520605802536, 230.40282094478607)",-74.89334526808081
24.308312500012107,"(364.29673731327057, 252.4866008758545)",-75.48008583854158
24.49095340000349,"(368.8944065272808, 268.68853735923767)",-75.64219354830266
24.697006500005955,"(374.8108741044998, 291.0725437402725)",-76.09438622230336
24.88315869998769,"(383.402067899704, 318.37369084358215)",-76.02619361362996
25.068271500000264,"(387.74109610915184, 334.76345896720886)",-76.26551661195802
25.260126300010597,"(393.92184510827065, 356.9074527025223)",-76.51787161122249
25.460949600004824,"(400.956884175539, 378.6932635307312)",-76.50280421391344
25.63028700000723,"(405.1203598678112, 401.1967200040817)",-76.89726812904918
25.8187634999922,"(409.9879702627659, 418.0361466407776)",-76.96317945453981
26.02444189999369,"(415.81750762462616, 440.25307261943817)",-77.14073705220346
26.19139059999725,"(421.2651598751545, 462.44439685344696)",-77.21881977479505
26.36278540000785,"(425.2683424651623, 479.051828622818)",-77.36329193611915
26.549410100007663,"(430.800535261631, 501.4695225954056)",-77.53691534482088
26.732730099989567,"(434.88319513201714, 518.0807262659073)",-77.67149739222681
26.928605900000548,"(440.8164338171482, 540.2020279169083)",-77.59116070720913
27.1185276999895,"(445.5443735420704, 562.9178202152252)",-77.91592937205405
27.318930200010072,"(451.2466602027416, 585.3092037439346)",-77.9102466546646
27.50844400000642,"(455.8457987308502, 607.8176544904709)",-78.19466939208228
27.70733969999128,"(461.26643121242523, 630.1316413879395)",-78.19388392032772
27.926362700003665,"(466.8176695406437, 652.4691029787064)",-78.40202710509469
28.10315320000518,"(471.8644894361496, 675.0665528774261)",-78.40075668990907
28.28108839999186,"(476.5106567144394, 697.7311697006226)",-78.68510429524588
28.46678720001364,"(480.9622639119625, 714.4992054700851)",-78.58373062758454
28.657194700004766,"(485.6648758649826, 737.2665053606033)",-78.73295660057099
28.859208899986697,"(491.305944532156, 759.4763880968094)",-78.77750992452698
29.075025700003607,"(495.4965652823448, 781.9290508031845)",-78.91667502886598
29.275119600002654,"(500.6544686257839, 804.7179378271103)",-78.89965419745431
29.476104900008067,"(504.91539910435677, 827.3887513875961)",-79.20563984208171
29.64581270000781,"(509.99258774518967, 849.9465658664703)",-79.1863991991898
29.822167500009527,"(515.2054083049297, 872.1668682098389)",-79.1129200240988
30.004368499998236,"(517.5948078334332, 889.1987723112106)",-79.4900830700669
30.20081830001436,"(522.9335726499557, 911.5917851924896)",-79.38707698719394
30.379172099987045,"(527.5369307100773, 934.2914763689041)",-79.44545461403003
30.583228400006192,"(530.8511470854282, 951.0199328660965)",-79.61655085273885
30.794943999993848,"(536.742164671421, 979.1201502084732)",-79.62162568329217
30.98694949998753,"(541.1838331520557, 1001.8843084573746)",-79.69193565060829
31.155129499995383,"(544.5392212569714, 1024.5250669717789)",-80.00629510715812
31.329941900010454,"(550.391204893589, 1041.4120358228683)",-79.60318417253313
31.507507600006647,"(551.6830560863018, 1057.6046874523163)",-80.17315662858154
31.72041470001568,"(554.1364703774452, 1070.4533967971802)",-80.08236975413372
31.899457599996822,"(556.4109699428082, 1083.9128876924515)",-80.29111399554765
32.08622620001552,"(558.069631665945, 1094.0837898254395)",-80.49688710467262
32.27218989998801,"(559.3374883532524, 1097.4163984060287)",-80.15454436309325
32.459185799991246,"(561.3862208127975, 1101.980807542801)",-79.97325065195359
32.64805859999615,"(561.2069022059441, 1106.8596680164337)",-80.09701367971422
32.82928770000581,"(562.0304633378983, 1111.4936518669128)",-80.15344470263688
33.01933310000459,"(563.5599706470966, 1116.7680586576462)",-80.12942292732593
33.21662500000093,"(563.4950299263, 1121.1014637947083)",-80.29521210904966
33.41123019999941,"(565.7164449393749, 1126.7442578077316)",-80.08028654643687
33.61710490001133,"(567.3199387192726, 1133.3409789800644)",-79.92411427106452
33.81407580000814,"(568.068213224411, 1139.6799985170364)",-80.13263311623585
34.00634429999627,"(568.2856871783733, 1146.2317246198654)",-80.57361744980855
34.19521010000608,"(568.268111884594, 1153.1334912776947)",-80.64594232292981
34.3829592000111,"(571.9893993735313, 1160.1948339939117)",-80.09684975517415
34.58434820000548,"(573.8612332344055, 1167.5188680887222)",-80.13752353168158
34.782027700013714,"(573.5871004462242, 1175.0662162303925)",-80.4031427583142
34.98333350001485,"(575.6945686936378, 1182.8660289049149)",-80.18429666711782
35.16509860000224,"(577.0902552306652, 1190.7826436758041)",-80.2786898814474
35.34335250000004,"(577.6179496943951, 1197.1207921504974)",-80.38528181363462
35.535273099987535,"(579.6674454212189, 1205.3316128253937)",-80.42355819374337
35.706077600014396,"(581.7246257960796, 1213.5589727163315)",-80.15903862756711
