timeStamp,robotRealCenCoords,robotHeading
0.0,"(214.04288959503174, 2257.3471546173096)",60.81844274732723
0.0,"(213.97143745422363, 2257.18377494812)",60.80467308596048
0.0,"(214.17580795288086, 2257.47479057312)",60.65536515070401
0.0,"(213.5035572052002, 2256.571222305298)",61.202524774924555
0.0,"(213.9189682006836, 2257.227071762085)",60.82038252105151
0.0,"(213.8542604446411, 2257.0019760131836)",60.91052735771734
0.0,"(214.3508005142212, 2257.3611583709717)",60.672037642468005
0.0,"(213.95928287506104, 2257.0941581726074)",60.87860988372587
0.0,"(214.60325050354004, 2257.6800994873047)",60.49450053537186
0.0,"(214.04796981811523, 2257.2377433776855)",60.77580870652801
0.0,"(214.22433757781982, 2257.533555984497)",60.59107258004668
0.0,"(214.5723295211792, 2257.7309551239014)",60.43998879560599
0.0,"(214.37942218780518, 2257.2136001586914)",60.76022221484204
0.0,"(213.6907787322998, 2256.8936443328857)",60.949165737852105
0.0,"(214.20280361175537, 2257.4940490722656)",60.63130922444722
0.0,"(214.16996955871582, 2257.5171241760254)",60.535447519446095
0.0,"(214.55472564697266, 2257.5690212249756)",60.56842367275891
0.0,"(214.10957622528076, 2257.109037399292)",60.86712833573108
0.0,"(213.88994026184082, 2257.0020389556885)",60.97906147584925
0.0,"(214.39242935180664, 2257.628828048706)",60.531445028592465
0.0,"(214.5249843597412, 2257.5807933807373)",60.53299548153406
0.0,"(214.0782871246338, 2257.2818851470947)",60.75525666731544
0.0,"(214.258056640625, 2257.3787212371826)",60.601433977017585
0.0,"(214.99461364746094, 2257.866107940674)",60.31871878689242
0.0,"(213.71495246887207, 2257.0195922851562)",60.911401621931105
0.0,"(214.59755516052246, 2257.5710639953613)",60.66351356638383
0.0,"(213.93012523651123, 2257.1631412506104)",60.80888731267838
0.0,"(214.87409019470215, 2257.963384628296)",60.40154849095716
0.0,"(213.6380844116211, 2256.7940311431885)",60.983569400701455
0.0,"(214.583270072937, 2257.561061859131)",60.54025597262178
0.0,"(214.31307888031006, 2257.4213581085205)",60.6688957554498
0.0,"(214.00709056854248, 2257.2372913360596)",60.8040993500702
0.0,"(214.5224256515503, 2257.5470447540283)",60.60955507194073
0.0,"(213.75883293151855, 2256.9462242126465)",60.91202999933474
0.0,"(214.58315753936768, 2257.657054901123)",60.543418350207496
0.0,"(213.8002691268921, 2256.9643230438232)",60.83818199402857
0.0,"(214.36415481567383, 2257.194101333618)",60.794038481422774
0.0,"(214.21924018859863, 2257.458309173584)",60.634054960493565
0.0,"(213.85157775878906, 2257.1750984191895)",60.81946044551356
0.0,"(213.10868167877197, 2256.290225982666)",61.32253119864168
0.0,"(214.6163558959961, 2257.7572708129883)",60.46325241991906
0.0,"(214.03719902038574, 2257.3440837860107)",60.7553113088288
